tracking_id_raw,shipment_id_raw,carrier_payload_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
TRK-56058140,SHP-00000216,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754307000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756290600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-007"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756369800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756377000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-99157785,SHP-00000217,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754303400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755336600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755502200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755509400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-24905753,SHP-00000218,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754289000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755581400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-005"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755660600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755667800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:39:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-14044918,SHP-00000219,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754386200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755419400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756535400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756542600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:39:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-46185226,SHP-00000220,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754368200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755315000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755394200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755401400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-80594251,SHP-00000221,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754379000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755671400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755750600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755757800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:35:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-61532287,SHP-00000222,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754371800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756009800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-007"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756261800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756269000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-40963372,SHP-00000223,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754472600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755333000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755757800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755765000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-16245468,SHP-00000224,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754451000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755570600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-005"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755736200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755743400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:09:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-15725523,SHP-00000225,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754555400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755502200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756013400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756020600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:56:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-85974474,SHP-00000226,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754566200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756722600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757061000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757068200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:31:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-50070336,SHP-00000227,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754551800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755325800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755837000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755844200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-71745677,SHP-00000228,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754638200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755844200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756701000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756708200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:18:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-97274179,SHP-00000229,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754717400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756614600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756693800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756701000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:17:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-47822750,SHP-00000230,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754739000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755772200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-005"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756888200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756895400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:24:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-59227765,SHP-00000231,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754803800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756096200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756175400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756182600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:19:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-11507048,SHP-00000232,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754814600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1755934200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756186200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756193400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:21:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-56946613,SHP-00000233,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754800200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756351800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757640600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757647800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:42:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-38135307,SHP-00000234,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754803800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756528200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756866600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756873800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:23:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-85613951,SHP-00000235,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754883000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756261800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756341000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756348200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:55:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-32276297,SHP-00000236,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754883000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756002600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756089000, ""event"": ""CUSTOMS_HOLD"", ""location"": ""Transshipment Hub"", ""exception_code"": ""CUSTOMS_HOLD""}, {""epoch_time"": 1756348200, ""event"": ""CUSTOMS_CLEARED"", ""location"": ""Transshipment Hub"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756513800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756521000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-48242903,SHP-00000237,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754983800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756362600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756535400, ""event"": ""CUSTOMS_HOLD"", ""location"": ""Transshipment Hub"", ""exception_code"": ""CUSTOMS_HOLD""}, {""epoch_time"": 1756708200, ""event"": ""CUSTOMS_CLEARED"", ""location"": ""Transshipment Hub"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757046600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757053800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:51:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-81617235,SHP-00000238,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1754976600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756009800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756348200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756355400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-98104552,SHP-00000239,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755077400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756629000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757658600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757665800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:55:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-52611167,SHP-00000240,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755059400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756265400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756517400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756524600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:26:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-73305235,SHP-00000241,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755055800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756521000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757032200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757039400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:03:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-69435161,SHP-00000242,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755171000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757068200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757406600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757413800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:38:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-17908236,SHP-00000243,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755156600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756189800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756355400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756362600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:33:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-34487101,SHP-00000244,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755340200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756459800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757316600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757323800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:44:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-51472933,SHP-00000245,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755329400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756276200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756441800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756449000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-58205425,SHP-00000246,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755412200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756704600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756870200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756877400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-14817330,SHP-00000247,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755412200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756791000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-006"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757734200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757741400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:41:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-59984471,SHP-00000248,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755426600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757151000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-005"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757230200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757237400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:26:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-10981191,SHP-00000249,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755430200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756809000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757925000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757932200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:50:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-57303511,SHP-00000250,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755408600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1756960200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-005"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757557800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757565000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:17:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-75403216,SHP-00000251,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1755502200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757053800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757140200, ""event"": ""CUSTOMS_HOLD"", ""location"": ""Transshipment Hub"", ""exception_code"": ""CUSTOMS_HOLD""}, {""epoch_time"": 1757485800, ""event"": ""CUSTOMS_CLEARED"", ""location"": ""Transshipment Hub"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757392200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1757399400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
