po_id_raw,po_line_raw,po_date_raw,supplier_id_raw,sku_id_raw,warehouse_id_raw,ordered_qty_raw,unit_cost_foreign_raw,currency_code_raw,expected_delivery_date_raw,supplier_promised_ship_date_raw,status_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
PO-00000188,1,2025-07-22 15:00:00,SUP-003,SKU-0076,WH-BLR-04,649,119.47,EUR,2025-08-10 15:00:00,2025-08-01 15:00:00,CLOSED,SAP_ARIBA,2025-07-22 17:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000189,1,2025-07-22 11:00:00,SUP-004,SKU-0132,WH-BLR-04,304,87.06,SGD,2025-08-07 11:00:00,2025-08-01 11:00:00, CLOSED ,SAP_ARIBA,2025-07-22 11:23:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000190,1,2025-07-23 15:00:00,SUP-006,SKU-0071,WH-MUM-03,362,"92,33",SGD,2025-08-07 15:00:00,2025-08-02 15:00:00,CLOSED,SAP_ARIBA,2025-07-28 17:10:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000191,1,2025-07-24 11:00:00,SUP-003,SKU-0009,WH-BLR-04,507,94.70,EUR,2025-08-07 11:00:00,2025-08-04 11:00:00,CLOSED,SAP_ARIBA,2025-07-24 13:08:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000192,1,2025-07-24 14:00:00,SUP-004,SKU-0027,WH-DEL-02,470,121.29,AED,2025-08-16 14:00:00,2025-08-02 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-07-24 16:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000193,1,2025-07-24 15:00:00,SUP-001,SKU-0066,WH-LKO-01,407,54.38,USD,2025-08-10 15:00:00,2025-08-07 15:00:00,CLOSED,SAP_ARIBA,2025-07-24 17:40:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000194,1,2025-07-26 12:00:00,SUP-001,SKU-0138,WH-LKO-01,347,81.29,AED,2025-08-06 12:00:00,2025-08-03 12:00:00,CLOSED,SAP_ARIBA,2025-07-26 13:23:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000195,1,2025-07-27T10:00:00+05:30,SUP-002,SKU-0078,WH-DEL-02,346,120.96,USD,2025-08-16T10:00:00Z,2025-08-09 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-07-27 10:01:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000196,1,2025-07-28 15:00:00,SUP-008,SKU-0023,WH-BLR-04,516,125.81,EUR,2025-08-27 15:00:00,2025-08-12 15:00:00,OPEN,SAP_ARIBA,2025-07-28 17:08:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000197,1,2025-07-28 12:00:00,SUP-005,SKU-0058,WH-MUM-03,308,39.35,USD,2025-08-09 12:00:00,2025-08-05 12:00:00,CLOSED,SAP_ARIBA,2025-07-28 12:38:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000198,1,2025-07-28 10:00:00,SUP-005,SKU-0074,WH-DEL-02,453,37.07,USD,2025-08-16 10:00:00,2025-08-14 10:00:00,CLOSED,SAP_ARIBA,2025-07-28 12:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000199,1,45866,SUP-006,SKU-0104,WH-DEL-02,339,60.93,SGD,2025-08-11 12:00:00,2025-08-06T12:00:00+05:30,CLOSED,SAP_ARIBA,2025-07-28 13:13:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000200,1,2025-07-28 08:00:00,SUP-007,SKU-0110,WH-BLR-04,614,85.69,AED,2025-08-20 08:00:00,2025-08-07 08:00:00,CLOSED,SAP_ARIBA,2025-07-28 10:58:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000201,1,2025-07-28 12:00:00,SUP-005,SKU-0139,WH-BLR-04,538,32.64,EUR,2025-08-16 12:00:00,2025-08-13 12:00:00,CLOSED,SAP_ARIBA,2025-07-28 12:57:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000202,1,2025-07-29 15:00:00,SUP-004,SKU-0091,WH-BLR-04,376,69.56,SGD,45887,2025-08-09 15:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-07-29 15:25:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000203,1,2025-07-29 12:00:00,SUP-007,SKU-0101,WH-BLR-04,514,146.11,AED,2025-08-26 12:00:00,2025-08-15 12:00:00,CANCELLED,SAP_ARIBA,2025-07-29 13:47:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000204,1,2025-07-30 12:00:00,SUP-006,SKU-0053,WH-DEL-02,431,145.28,SGD,2025-08-24 12:00:00,2025-08-14 12:00:00,CLOSED,SAP_ARIBA,2025-07-30 13:06:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000205,1,2025-07-30 14:00:00,SUP-004,SKU-0053,WH-BLR-04,680,141.26,SGD,2025-08-24 14:00:00,2025-08-12 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-07-30 14:11:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000206,1,2025-07-30 09:00:00,SUP-004,SKU-0091,WH-DEL-02,534,79.30,SGD,2025-08-14 09:00:00,2025-08-08 09:00:00,CLOSED,SAP_ARIBA,2025-07-30 09:24:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000207,1,2025-07-30 14:00:00,SUP-004,SKU-0095,WH-MUM-03,669,74.86,AED,2025-08-21 14:00:00,2025-08-15 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-07-30 14:48:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000208,1,2025-07-30 16:00:00,sup-006,SKU-0148,WH-BLR-04,347,155.63,USD,2025-08-14 16:00:00,2025-08-08 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-07-30 17:47:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000209,1,2025-07-30 15:00:00,SUP-001,SKU-0150,WH-MUM-03,291,144.79,AED,2025-08-12 15:00:00,2025-08-10 15:00:00,CLOSED,SAP_ARIBA,2025-07-30 17:17:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000210,1,2025-07-31 16:00:00,SUP-008,SKU-0023,WH-LKO-01,620,122.62,EUR,2025-08-19 16:00:00,2025-08-13 16:00:00,CLOSED,SAP_ARIBA,2025-07-31 17:09:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000211,1,2025-07-31 09:00:00,SUP-004,SKU-0026,WH-BLR-04,321,28.10,USD,2025-08-25 09:00:00,2025-08-16 09:00:00,CLOSED,SAP_ARIBA,2025-07-31 10:55:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000212,1,2025-07-31 12:00:00,SUP-006,SKU-0083,WH-MUM-03,437,138.63,USD,2025-08-18 12:00:00,2025-08-14 12:00:00,CLOSED,SAP_ARIBA,2025-08-02 14:51:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000213,1,2025-07-31 11:00:00,SUP-005,SKU-0103,WH-MUM-03,434,154.41,AED,2025-08-22 11:00:00,45882,CLOSED,SAP_ARIBA,2025-07-31 13:45:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000214,1,2025-08-01 14:00:00,SUP-003,SKU-0035,WH-DEL-02,481,144.93,AED,2025-08-20 14:00:00,2025-08-17 14:00:00,CLOSED,SAP_ARIBA,2025-08-01 15:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000215,1,2025-08-01 14:00:00,SUP-007,SKU-0040,WH-MUM-03,318,67.21,SGD,2025-08-27 14:00:00,2025-08-14 14:00:00,CLOSED,SAP_ARIBA,2025-08-01 16:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000216,1,2025-08-01 09:00:00,SUP-001,SKU-0134,WH-BLR-04,486,66.33,USD,2025-08-24 09:00:00,2025-08-13 09:00:00,CLOSED,SAP_ARIBA,2025-08-06 09:40:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000217,1,2025-08-02 13:00:00,SUP-006,SKU-0008,WH-LKO-01,305,73.99,SGD,2025-08-21 13:00:00,2025-08-16 13:00:00,CLOSED,SAP_ARIBA,2025-08-02 13:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000218,1,2025-08-02 08:00:00,SUP-001,SKU-0038,WH-MUM-03,335,132.70,SGD,2025-08-22 08:00:00,2025-08-17 08:00:00,CLOSED,SAP_ARIBA,2025-08-02 10:24:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000219,1,2025-08-02 09:00:00,SUP-007,SKU-0101,WH-DEL-02,379,154.09,AED,2025-08-29 09:00:00,2025-08-16 09:00:00,CLOSED,SAP_ARIBA,2025-08-02 09:46:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000220,1,2025-08-02 15:00:00,SUP-006,SKU-0126,WH-MUM-03,395,111.10,USD,2025-08-14 15:00:00,2025-08-12 15:00:00,CLOSED,SAP_ARIBA,2025-08-02 17:13:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000221,1,2025-08-02 10:00:00,SUP-006,SKU-0148,WH-LKO-01,442,"155,13",USD,2025-08-15 10:00:00,2025-08-12 10:00:00,CLOSED,SAP_ARIBA,2025-08-02 10:40:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000222,1,45873,SUP-007,SKU-0060,WH-LKO-01,395,43.89,SGD,2025-08-29 16:00:00,2025-08-18 16:00:00,CLOSED,SAP_ARIBA,2025-08-04 18:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000223,1,2025-08-04 15:00:00,SUP-006,SKU-0071,WH-MUM-03,449,92.33,SGD,2025-08-18 15:00:00,2025-08-14 15:00:00,CLOSED,SAP_ARIBA,2025-08-09 15:31:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000224,1,2025-08-04 11:00:00,SUP-005,SKU-0092,WH-BLR-04,582,15.99,AED,2025-08-24 11:00:00,2025-08-19 11:00:00,CLOSED,SAP_ARIBA,2025-08-04 11:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000225,1,2025-08-05 14:00:00,SUP-006,SKU-0010,WH-BLR-04,348,110.76,USD,2025-08-26 14:00:00,2025-08-16 14:00:00,CLOSED,SAP_ARIBA,2025-08-05 14:56:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000226,1,2025-08-05 09:00:00,SUP-003,SKU-0028,WH-BLR-04,522,108.64,USD,2025-08-21 09:00:00,2025-08-16 09:00:00,CLOSED,SAP_ARIBA,2025-08-05 10:46:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000227,1,2025-08-05 14:00:00,SUP-001,SKU-0043,WH-DEL-02,454, 86.66 EUR ,EUR,2025-09-01 14:00:00,2025-08-22 14:00:00,OPEN,SAP_ARIBA,2025-08-05 15:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000228,1,2025-08-05 12:00:00,SUP-006,SKU-0067,WH-LKO-01,335,99.54,SGD,2025-08-29 12:00:00,2025-08-19 12:00:00,CLOSED,SAP_ARIBA,2025-08-05 14:33:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000229,1,2025-08-05 10:00:00,SUP-007,SKU-0081,WH-MUM-03,663,112.98,EUR,2025-08-26 10:00:00,2025-08-23 10:00:00,CLOSED,SAP_ARIBA,2025-08-05 12:58:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000230,1,2025-08-06 14:00:00,SUP-003,SKU-0013,WH-LKO-01,482,34.01,SGD,2025-08-18 14:00:00,2025-08-16 14:00:00,CLOSED,SAP_ARIBA,2025-08-06 14:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000231,1,2025-08-06 08:00:00,SUP-005,SKU-0107,WH-MUM-03,568,45.71,SGD,2025-08-21 08:00:00,2025-08-18 08:00:00,CLOSED,SAP_ARIBA,2025-08-06 09:13:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000232,1,2025-08-07 13:00:00,SUP-003,SKU-0009,WH-BLR-04,594,94.70,EUR,2025-08-27 13:00:00,2025-08-18 13:00:00,CLOSED,SAP_ARIBA,2025-08-07 14:54:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000233,1,2025-08-07 16:00:00,SUP-004,SKU-0027,WH-MUM-03,529,119.58,AED,2025-09-06 16:00:00,2025-08-21 16:00:00,CLOSED,SAP_ARIBA,2025-08-07 17:03:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000234,1,2025-08-07 12:00:00,SUP-001,SKU-0032,WH-DEL-02,452,81.51,USD,2025-08-21 12:00:00,2025-08-16 12:00:00,CLOSED,SAP_ARIBA,2025-08-07 12:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000235,1,2025-08-08 12:00:00,SUP-008,SKU-0046,WH-MUM-03,500,105.91,AED,2025-08-27 12:00:00,2025-08-20 12:00:00,CLOSED,SAP_ARIBA,2025-08-26 12:41:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000236,1,09/08/2025,SUP-008,SKU-0004,WH-MUM-03,468,135.98,AED,2025-09-05 10:00:00,2025-08-27 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-09 10:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000237,1,2025-08-09 16:00:00,SUP-005,SKU-0058,WH-MUM-03,278,39.35,USD,2025-08-26 16:00:00,2025-08-17 16:00:00,CLOSED,SAP_ARIBA,2025-08-09 18:33:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000238,1,2025-08-10 10:00:00,SUP-006,SKU-0008,WH-MUM-03,419,77.77,SGD,2025-08-27 10:00:00,2025-08-24 10:00:00,CLOSED,SAP_ARIBA,2025-08-10 11:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000239,1,2025-08-10 13:00:00,SUP-004,SKU-0013,WH-BLR-04,558,34.06,SGD,2025-08-28 13:00:00,2025-08-21 13:00:00, CLOSED ,SAP_ARIBA,2025-08-10 13:06:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000240,1,2025-08-10T09:00:00+05:30, SUP-001 ,SKU-0121,WH-LKO-01,533,43.72,SGD,2025-09-06 09:00:00,2025-08-28 09:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-10 09:31:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000241,1,2025-08-10 10:00:00,SUP-002,SKU-0145,WH-BLR-04,439,64.38,USD,2025-09-02 10:00:00,2025-08-28 10:00:00,CLOSED,SAP_ARIBA,2025-08-10 11:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000242,1,2025-08-11 08:00:00,SUP-002,SKU-0045,WH-LKO-01,304,29.10,AED,2025-09-05 08:00:00,2025-08-25 08:00:00,CLOSED,SAP_ARIBA,2025-08-11 09:37:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000243,1,2025-08-11 11:00:00,SUP-001,SKU-0050,WH-LKO-01,552,54.88,EUR,2025-08-28 11:00:00,2025-08-23 11:00:00,CANCELLED,SAP_ARIBA,2025-08-11 11:01:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000244,1,2025-08-11 08:00:00,SUP-006,SKU-0094,WH-BLR-04,477,N/A,SGD,2025-09-02 08:00:00,2025-08-24 08:00:00,CLOSED,SAP_ARIBA,2025-08-11 10:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000245,1,2025-08-12 12:00:00,SUP-003,SKU-0037,WH-BLR-04,516,16.92,SGD,2025-09-02 12:00:00,2025-08-28 12:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-12 14:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000246,1,2025-08-12 10:00:00,SUP-001,SKU-0050,WH-LKO-01,443,54.88,EUR,2025-08-29 10:00:00,2025-08-24 10:00:00,CLOSED,SAP_ARIBA,2025-08-12 10:40:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000247,1,2025-08-13 14:00:00,SUP-001,SKU-0024,WH-LKO-01,488,18.92,EUR,2025-09-09 14:00:00,2025-08-31 14:00:00,CLOSED,SAP_ARIBA,2025-08-13 14:02:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000248,1,2025-08-13 09:00:00,SUP-004,SKU-0029,WH-MUM-03,458,99.39,EUR,2025-08-29 09:00:00,2025-08-25 09:00:00,CLOSED,SAP_ARIBA,2025-08-13 09:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000249,1,2025-08-13 08:00:00,SUP-006,SKU-0083,WH-LKO-01,460,129.88,USD,2025-09-04 08:00:00,2025-08-29 08:00:00,CLOSED,SAP_ARIBA,2025-08-13 10:16:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000250,1,2025-08-14 16:00:00,SUP-008,SKU-0057,WH-BLR-04,610,91.74,EUR,2025-09-10 16:00:00,2025-08-29 16:00:00,CLOSED,SAP_ARIBA,2025-08-14 16:59:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000251,1,2025-08-14 12:00:00,SUP-006,SKU-0126,WH-MUM-03,379,111.10,USD,2025-08-28 12:00:00,2025-08-24 12:00:00,CLOSED,SAP_ARIBA,2025-08-14 12:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000252,1,2025-08-16 15:00:00,SUP-002,SKU-0111,WH-BLR-04,420,43.10,EUR,2025-09-03 15:00:00,2025-08-28 15:00:00,CLOSED,SAP_ARIBA,2025-08-16 16:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000253,1,2025-08-16 12:00:00,SUP-006,SKU-0148,WH-LKO-01,457,155.13,USD,2025-08-29 12:00:00,2025-08-26 12:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-16 13:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000254,1,2025-08-17 11:00:00,SUP-003,SKU-0037,WH-LKO-01,355,16.53,SGD,2025-09-06 11:00:00,2025-08-31 11:00:00,CLOSED,SAP_ARIBA,2025-08-17 13:20:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000255,1,2025-08-17 11:00:00,SUP-006,SKU-0061,WH-DEL-02,594,124.33,EUR,2025-09-11 11:00:00,2025-09-02 11:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-17 13:54:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000256,1,2025-08-17 15:00:00,SUP-005,SKU-0074,WH-DEL-02,574,37.07,USD,2025-09-08 15:00:00,2025-09-03 15:00:00,CLOSED,SAP_ARIBA,2025-08-17 15:21:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000257,1,2025-08-17 16:00:00,SUP-008,SKU-0100,WH-MUM-03,335,68.99,SGD,2025-09-07 16:00:00,2025-08-27 16:00:00,CLOSED,SAP_ARIBA,2025-08-17 16:01:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000258,1,2025-08-17 10:00:00,SUP-005,SKU-0139,WH-BLR-04,558,32.64,EUR,2025-09-09 10:00:00,2025-09-02 10:00:00,CLOSED,SAP_ARIBA,2025-08-17 11:01:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000259,1,2025-08-18 12:00:00,SUP-002,SKU-0145,WH-LKO-01,550,70.80,USD,2025-09-07 12:00:00,2025-09-03 12:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-18 14:16:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000260,1,2025-08-19 14:00:00,SUP-003,SKU-0035,WH-DEL-02,416,144.93,AED,2025-09-07 14:00:00,2025-09-04 14:00:00,CLOSED,SAP_ARIBA,2025-08-19 14:27:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000261,1,2025-08-19 11:00:00,SUP-001,SKU-0066,WH-MUM-03,530,53.36,USD,2025-09-02 11:00:00,2025-08-29 11:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-19 13:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000262,1,2025-08-20 09:00:00,SUP-008,SKU-0023,WH-LKO-01,592,122.62,EUR,2025-09-07 09:00:00,2025-09-02 09:00:00,CLOSED,SAP_ARIBA,2025-08-20 10:56:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000263,1,2025-08-20 11:00:00,SUP-001,SKU-0066,WH-LKO-01,471,54.38,USD,2025-09-10 11:00:00,03/09/2025,CLOSED,SAP_ARIBA,2025-08-20 13:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000264,1,2025-08-20T15:00:00Z,SUP-006,SKU-0067,WH-BLR-04,320,108.74,SGD,2025-09-13 15:00:00,2025-09-02 15:00:00,CLOSED,SAP_ARIBA,2025-08-20 17:03:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000265,1,2025-08-20 08:00:00,SUP-007,SKU-0110,WH-BLR-04,601,85.69,AED,2025-09-06 08:00:00,2025-08-30 08:00:00,CLOSED,SAP_ARIBA,2025-08-20 09:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000266,1,08-20-2025,SUP-002,SKU-0136,WH-BLR-04,453,107.60,USD,2025-09-05 11:00:00,2025-08-30 11:00:00,CLOSED,SAP_ARIBA,2025-08-20 11:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000267,1,2025-08-21 16:00:00,SUP-006,SKU-0008,WH-LKO-01,440,73.99,SGD,2025-09-09 16:00:00,2025-09-04 16:00:00,CLOSED,SAP_ARIBA,2025-08-21 17:52:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000268,1,2025-08-21 08:00:00,SUP-001,SKU-0038,WH-MUM-03,343,132.70,SGD,2025-09-14 08:00:00,2025-09-05 08:00:00,CLOSED,SAP_ARIBA,2025-08-25 08:12:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000269,1,2025-08-21 11:00:00,SUP-003,SKU-0073,WH-MUM-03,581,48.33,AED,2025-09-11 11:00:00,2025-09-08 11:00:00,CLOSED,SAP_ARIBA,2025-08-21 12:25:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000270,1,2025-08-21 08:00:00,SUP-005,SKU-0092,WH-BLR-04,451,15.99,AED,2025-09-15 08:00:00,2025-09-05 08:00:00,CLOSED,SAP_ARIBA,2025-08-21 08:23:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000271,1,2025-08-22 11:00:00,SUP-003,SKU-0013,WH-LKO-01,383,34.01,SGD,2025-09-11 11:00:00,2025-09-01 11:00:00,CLOSED,SAP_ARIBA,2025-08-22 11:35:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000272,1,22/08/2025,SUP-006,SKU-0067,WH-LKO-01,478,99.54,SGD,2025-09-15 10:00:00,2025-09-05 10:00:00,CLOSED,SAP_ARIBA,2025-08-22 11:23:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000273,1,2025-08-22 09:00:00,SUP-006,SKU-0067,WH-MUM-03,325,100.58,SGD,2025-09-12 09:00:00,2025-09-09 09:00:00,CLOSED,SAP_ARIBA,2025-08-22 11:27:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000274,1,2025-08-22 16:00:00,SUP-005,SKU-0076,WH-MUM-03,532,110.44,EUR,2025-09-12 16:00:00,2025-09-04 16:00:00,CLOSED,SAP_ARIBA,2025-08-22 16:44:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000275,1,2025-08-22 16:00:00,SUP-005,SKU-0103,WH-MUM-03,478,154.41,AED,2025-09-11 16:00:00,2025-09-04 16:00:00,CLOSED,SAP_ARIBA,2025-08-22 16:48:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000276,1,2025-08-23 15:00:00,SUP-002,SKU-0019,WH-BLR-04,580,68.80,AED,2025-09-15 15:00:00,2025-09-08 15:00:00,CLOSED,SAP_ARIBA,2025-08-23 16:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000277,1,2025-08-23 09:00:00,SUP-001,SKU-0032,WH-DEL-02,494,81.51,USD,2025-09-04 09:00:00,2025-09-01 09:00:00,CLOSED,SAP_ARIBA,2025-08-23 09:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000278,1,2025-08-23 12:00:00,SUP-007,SKU-0093,WH-BLR-04,419,80.92,SGD,2025-09-04 12:00:00,2025-09-01 12:00:00,CLOSED,SAP_ARIBA,2025-08-23 13:20:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000279,1,2025-08-24 13:00:00,SUP-005,SKU-0092,WH-DEL-02,513,16.95,AED,2025-09-11 13:00:00,2025-09-02 13:00:00,CLOSED,SAP_ARIBA,2025-08-24 13:09:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000280,1,2025-08-25 12:00:00,SUP-001,SKU-0150,WH-LKO-01,535,163.56,AED,2025-09-13 12:00:00,2025-09-04 12:00:00,CLOSED,SAP_ARIBA,2025-08-25 12:23:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000281,1,2025-08-27 09:00:00,SUP-006,SKU-0008,WH-MUM-03,418,77.77,SGD,2025-09-14 09:00:00,2025-09-10 09:00:00,CLOSED,SAP_ARIBA,2025-08-27 09:03:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
