order_id_raw,order_line_raw,event_timestamp_raw,warehouse_id_raw,event_type_raw,qty_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
ORD-00011036,1,2025-07-02 13:17:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-07-02 15:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011036,1,2025-07-02 15:07:00,WH-BLR-04,SHIPPED,3,SHOPIFY_OMS,2025-07-02 15:51:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011037,1,2025-07-02 16:57:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-07-02 19:21:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011037,1,2025-07-03 18:47:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-07-03 21:11:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011038,1,2025-07-02 15:18:00,WH-MUM-03,ALLOCATED,8,SHOPIFY_OMS,2025-07-02 15:30:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011038,1,2025-07-02 17:08:00,WH-MUM-03,SHIPPED,8,SHOPIFY_OMS,2025-07-02 19:38:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011040,1,2025-07-02 16:12:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-07-02 18:21:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011040,1,2025-07-03 18:02:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-07-03 18:57:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011041,1,2025-07-03 15:12:00,WH-DEL-02,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 17:15:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011041,1,2025-07-04T17:02:00Z,WH-DEL-02,SHIPPED,2,SHOPIFY_OMS,2025-07-04 17:48:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011042,1,2025-07-03 14:55:00,WH-MUM-03,ALLOCATED,3,SHOPIFY_OMS,2025-07-03 15:21:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011042,1,2025-07-03 16:45:00,WH-MUM-03,SHIPPED,3,SHOPIFY_OMS,2025-07-19 19:38:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011043,1,2025-07-03 17:05:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 18:40:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ord-00011043,1,2025-07-04 18:55:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-07-04 19:48:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011044,1,2025-07-03 08:03:00,WH-LKO-01,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 08:35:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011044,1,2025-07-03 09:53:00,WH-LKO-01,SHIPPED,1,SHOPIFY_OMS,2025-07-04 10:59:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011045,1,2025-07-03 14:44:00,WH-MUM-03,ALLOCATED,4,SHOPIFY_OMS,2025-07-03 16:28:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011045,1,2025-07-03 16:34:00,WH-MUM-03, SHIPPED ,4,SHOPIFY_OMS,2025-07-03 17:30:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011046,1,2025-07-03 15:21:00,WH-MUM-03,ALLOCATED,4,SHOPIFY_OMS,2025-07-03 15:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011046,1,2025-07-03 17:11:00,WH-MUM-03,SHIPPED,4,SHOPIFY_OMS,2025-07-03 20:04:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011047,1,2025-07-03 16:01:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 16:42:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011047,1,2025-07-03 17:51:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-07-05 20:40:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011048,1,2025-07-03 08:23:00,WH-LKO-01,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 10:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011048,1,2025-07-03 10:13:00,WH-LKO-01,SHIPPED,5,SHOPIFY_OMS,2025-07-03 13:06:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011049,1,2025-07-03 14:41:00,WH-MUM-03,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 17:03:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011049,1,2025-07-03 16:31:00,WH-MUM-03,SHIPPED,5,SHOPIFY_OMS,2025-07-03 19:03:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011050,1,2025-07-03 18:21:00,WH-MUM-03,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 19:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011050,1,2025-07-03 20:11:00,WH-MUM-03,SHIPPED,1,SHOPIFY_OMS,2025-07-03 20:30:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011051,1,2025-07-03 20:35:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 22:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011051,1,2025-07-04 22:25:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-07-04 22:46:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011052,1,2025-07-03 18:51:00,WH-MUM-03,ALLOCATED,11,SHOPIFY_OMS,2025-07-03 20:23:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011052,1,2025-07-03 20:41:00,WH-MUM-03,SHIPPED,11,SHOPIFY_OMS,2025-07-03 22:04:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011053,1,2025-07-03 10:42:00,WH-MUM-03,ALLOCATED,8,SHOPIFY_OMS,2025-07-03 11:24:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011053,1,2025-07-03 12:32:00,WH-MUM-03,SHIPPED,8,SHOPIFY_OMS,2025-07-03 15:31:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011054,1,2025-07-03 08:01:00,WH-BLR-04,ALLOCATED,4,SHOPIFY_OMS,2025-07-03 09:21:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011054,1,2025-07-03 09:51:00,WH-BLR-04,SHIPPED,4,SHOPIFY_OMS,2025-07-03 10:37:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011055,1,2025-07-03 17:04:00,WH-MUM-03,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 17:31:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011055,1,2025-07-03 18:54:00,WH-MUM-03,SHIPPED,1,SHOPIFY_OMS,2025-07-03 19:05:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011056,1,2025-07-03 17:54:00,WH-MUM-03,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 18:08:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011056,1,2025-07-03 19:44:00,WH-MUM-03,SHIPPED,5,SHOPIFY_OMS,2025-07-03 21:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011057,1,2025-07-03 07:22:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 07:52:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011057,1,2025-07-04 09:12:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-07-04 11:57:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011058,1,2025-07-03 11:32:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-07-03 14:10:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011058,1,2025-07-03 13:22:00,WH-BLR-04,SHIPPED,3,SHOPIFY_OMS,2025-07-03 15:17:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011060,1,2025-07-03 12:47:00,WH-DEL-02,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 14:22:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011060,1,2025-07-03 14:37:00,WH-DEL-02,SHIPPED,2,SHOPIFY_OMS,2025-07-03 17:22:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011061,1,2025-07-03 09:34:00,WH-MUM-03,ALLOCATED,3,SHOPIFY_OMS,2025-07-03 11:15:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011061,1,2025-07-03 11:24:00,WH-MUM-03,SHIPPED,3,SHOPIFY_OMS,2025-07-03 12:32:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011062,1,2025-07-03 15:47:00,WH-DEL-02,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 15:54:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011062,1,2025-07-03 17:37:00,WH-DEL-02,SHIPPED,5,SHOPIFY_OMS,2025-07-03 17:54:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011063,1,2025-07-03 12:57:00,WH-BLR-04,ALLOCATED,6,SHOPIFY_OMS,2025-07-03 14:45:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011063,1,2025-07-03 14:47:00,WH-BLR-04,SHIPPED,6,SHOPIFY_OMS,2025-07-03 16:27:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011064,1,2025-07-03 13:05:00,WH-MUM-03,ALLOCATED,6,SHOPIFY_OMS,2025-07-03 13:46:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011064,1,2025-07-03 14:55:00,WH-MUM-03,SHIPPED,6,SHOPIFY_OMS,2025-07-03 15:51:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011065,1,2025-07-03 07:55:00,WH-LKO-01,ALLOCATED,4,SHOPIFY_OMS,2025-07-06 08:54:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011065,1,2025-07-03 09:45:00,WH-LKO-01,SHIPPED,4,SHOPIFY_OMS,2025-07-03 10:26:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011066,1,2025-07-03 11:42:00,WH-DEL-02,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 13:25:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011066,1,45841,WH-DEL-02,SHIPPED,1,SHOPIFY_OMS,2025-07-03 16:30:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011067,1,2025-07-03 18:09:00, WH-DEL-02 ,ALLOCATED,3,SHOPIFY_OMS,2025-07-03 19:55:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011067,1,2025-07-03 19:59:00,WH-DEL-02,SHIPPED,3,SHOPIFY_OMS,2025-07-03 20:34:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011068,1,2025-07-03T09:17:00Z,WH-MUM-03,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 10:13:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011068,1,2025-07-03 11:07:00,WH-MUM-03,SHIPPED,1,SHOPIFY_OMS,2025-07-03 11:26:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011069,1,2025-07-03 09:57:00,WH-MUM-03,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 12:39:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011069,1,2025-07-03 11:47:00,WH-MUM-03,SHIPPED,5,SHOPIFY_OMS,2025-07-03 13:55:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011070,1,2025-07-03 14:46:00,WH-BLR-04,ALLOCATED,4,SHOPIFY_OMS,2025-07-03 17:15:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011070,1,2025-07-03 16:36:00,WH-BLR-04,SHIPPED,4,SHOPIFY_OMS,2025-07-03 18:39:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011071,1,2025-07-03 19:30:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 22:09:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011071,1,2025-07-03 21:20:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-07-03 23:11:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011072,1,2025-07-03 19:34:00,WH-MUM-03,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 19:47:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011072,1,2025-07-03 21:24:00,WH-MUM-03,SHIPPED,5,SHOPIFY_OMS,2025-07-03 22:41:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011073,1,2025-07-03 17:29:00,WH-DEL-02,ALLOCATED,6,SHOPIFY_OMS,2025-07-03 19:35:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011073,1,03/07/2025,WH-DEL-02,SHIPPED,6,SHOPIFY_OMS,2025-07-03 21:58:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011074,1,45841,WH-BLR-04,ALLOCATED,17,SHOPIFY_OMS,2025-07-03 15:19:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011074,1,2025-07-04 14:27:00,WH-BLR-04,SHIPPED,17,SHOPIFY_OMS,2025-07-05 15:36:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011075,1,2025-07-03 14:42:00,WH-BLR-04,ALLOCATED,14,SHOPIFY_OMS,2025-07-03 15:29:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ord-00011075,1,2025-07-03 16:32:00,WH-BLR-04,SHIPPED,14,SHOPIFY_OMS,2025-07-03 19:25:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011076,1,2025-07-03 08:34:00,WH-MUM-03,ALLOCATED,3,SHOPIFY_OMS,2025-07-03 10:40:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011076,1,2025-07-03 10:24:00,WH-MUM-03,SHIPPED,3,SHOPIFY_OMS,2025-07-03 10:31:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011077,1,2025-07-03 07:47:00,WH-BLR-04,ALLOCATED,6,SHOPIFY_OMS,2025-08-01 08:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011077,1,2025-07-03 09:37:00,WH-BLR-04,SHIPPED,6,SHOPIFY_OMS,2025-07-03 10:23:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011078,1,2025-07-03 10:06:00,WH-MUM-03,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 11:47:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011078,1,2025-07-03 11:56:00,WH-MUM-03,SHIPPED,2,SHOPIFY_OMS,2025-07-03 13:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011079,1,2025-07-03 09:44:00,WH-MUM-03,ALLOCATED,4,SHOPIFY_OMS,2025-07-03 11:28:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011079,1,2025-07-03 11:34:00,WH-MUM-03,SHIPPED,4,SHOPIFY_OMS,2025-07-03 13:59:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011080,1,2025-07-03 13:56:00,WH-LKO-01,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 14:38:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011080,1,2025-07-03 15:46:00,WH-LKO-01,SHIPPED,5,SHOPIFY_OMS,2025-07-03 18:30:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011081,1,2025-07-03 21:48:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-07-04 00:02:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011081,1,2025-07-03 23:38:00,WH-BLR-04,SHIPPED,3,SHOPIFY_OMS,2025-07-04 01:51:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011082,1,2025-07-03 14:12:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 16:36:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011082,1,2025-07-03 16:02:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-07-03 18:23:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011083,1,2025-07-03 11:53:00,WH-DEL-02,ALLOCATED,18,SHOPIFY_OMS,2025-07-03 13:05:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ord-00011083,1,2025-07-03 13:43:00,WH-DEL-02,SHIPPED,18,SHOPIFY_OMS,2025-07-03 15:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011084,1,2025-07-03 21:06:00,WH-DEL-02,ALLOCATED,5,SHOPIFY_OMS,2025-07-25 21:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011084,1,2025-07-03 22:56:00,WH-DEL-02,SHIPPED,5,SHOPIFY_OMS,2025-07-03 23:35:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011085,1,2025-07-03 14:45:00,WH-MUM-03,ALLOCATED,6,SHOPIFY_OMS,2025-07-03 16:48:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011085,1,2025-07-03 16:35:00,WH-MUM-03,SHIPPED,6,SHOPIFY_OMS,2025-07-03 17:50:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011086,1,2025-07-03 17:18:00,WH-BLR-04,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 20:07:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011086,1,2025-07-03 19:08:00,WH-BLR-04,SHIPPED,1,SHOPIFY_OMS,2025-07-03 20:44:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011087,1,2025-07-03 14:14:00,WH-MUM-03,ALLOCATED,6,SHOPIFY_OMS,2025-07-03 14:29:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011087,1,2025-07-04T16:04:00+05:30,WH-MUM-03,SHIPPED,6,SHOPIFY_OMS,2025-07-04 17:37:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011088,1,2025-07-03 09:55:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 10:46:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011088,1,2025-07-03 11:45:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-07-03 13:59:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011089,1,2025-07-03 16:54:00,WH-DEL-02,ALLOCATED,5,SHOPIFY_OMS,2025-07-03 18:20:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011089,1,2025-07-04 18:44:00,WH-DEL-02,SHIPPED,5,SHOPIFY_OMS,2025-07-04 20:24:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011090,1,2025-07-03 08:02:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-07-03 09:15:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011090,1,2025-07-03 09:52:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-07-03 10:28:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011091,1,2025-07-03 14:16:00,WH-LKO-01,ALLOCATED,8,SHOPIFY_OMS,2025-07-03 15:43:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011091,1,2025-07-03 16:06:00,WH-LKO-01,SHIPPED,8,SHOPIFY_OMS,2025-07-03 16:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011092,1,2025-07-03 16:20:00,WH-DEL-02,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 17:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011092,1,2025-07-03 18:10:00,WH-DEL-02,SHIPPED,1,SHOPIFY_OMS,2025-07-03 18:43:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011093,1,2025-07-03 11:31:00,WH-MUM-03,ALLOCATED,1,SHOPIFY_OMS,2025-07-03 12:47:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011093,1,2025-07-03 13:21:00,WH-MUM-03,SHIPPED,1,SHOPIFY_OMS,2025-07-03 13:35:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011095,1,2025-07-04 11:02:00,WH-BLR-04,ALLOCATED,4,SHOPIFY_OMS,2025-07-04 11:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011095,1,2025-07-04 12:52:00,WH-BLR-04,SHIPPED,4,SHOPIFY_OMS,2025-07-04 15:07:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011096,1,2025-07-04 18:38:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-07-04 20:59:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011096,1,2025-07-04 20:28:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-07-04 22:24:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011097,1,2025-07-04 18:53:00,WH-DEL-02,ALLOCATED,4,SHOPIFY_OMS,2025-07-04 20:11:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011097,1,2025-07-04 20:43:00,WH-DEL-02,SHIPPED,4,SHOPIFY_OMS,2025-07-04 23:30:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011098,1,2025-07-04 19:36:00,WH-DEL-02,ALLOCATED,1,SHOPIFY_OMS,2025-07-04 20:39:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011098,1,2025-07-04 21:26:00,WH-DEL-02,SHIPPED,1,SHOPIFY_OMS,2025-07-04 23:05:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011099,1,2025-07-04 07:54:00,WH-MUM-03,ALLOCATED,4,SHOPIFY_OMS,2025-07-04 10:37:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011099,1,2025-07-04 09:44:00,WH-MUM-03,SHIPPED,4,SHOPIFY_OMS,2025-07-04 12:07:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011100,1,2025-07-04 14:00:00,WH-MUM-03,ALLOCATED,3,SHOPIFY_OMS,2025-07-04 14:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011100,1,2025-07-04 15:50:00,WH-MUM-03,SHIPPED,3,SHOPIFY_OMS,2025-07-04 17:04:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00011101,1,2025-07-04 12:30:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-07-04 13:45:00,2026-08-05 02:59:59,BATCH_202507_RAW_ORDER_FULFILLMENT_EVENTS
