receipt_id_raw,po_id_raw,sku_id_raw,warehouse_id_raw,actual_receipt_date_raw,putaway_date_raw,received_qty_raw,rejected_qty_raw,wms_bin_location_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
REC-00000184,PO-00000161,SKU-0027,WH-BLR-04,2025-08-08 11:00:00,2025-08-11 16:00:00,532,0,WH-BLR-04#ASL-2#SHF-B#BIN-43,BLUEYONDER_WMS,2025-08-08 13:24:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000185,PO-00000183,SKU-0004,WH-MUM-03,2025-08-08 12:00:00,2025-08-11 16:00:00,492,0,WH-MUM-03#ASL-6#SHF-A#BIN-21,BLUEYONDER_WMS,2025-08-08 13:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000186,PO-00000197,SKU-0058,WH-MUM-03,2025-08-08 12:00:00,2025-08-10 14:00:00,308,0,WH-MUM-03#ASL-2#SHF-A#BIN-11,BLUEYONDER_WMS,2025-08-08 14:21:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000187,PO-00000186,SKU-0102,WH-LKO-01,2025-08-09 10:00:00,2025-08-12 13:00:00,453,0,WH-LKO-01#ASL-6#SHF-B#BIN-54,BLUEYONDER_WMS,2025-08-09 11:05:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000188,PO-00000193,SKU-0066,WH-LKO-01,2025-08-09 15:00:00,2025-08-10 18:00:00,407,0,WH-LKO-01#ASL-8#SHF-B#BIN-53,BLUEYONDER_WMS,2025-08-09 15:04:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000189,PO-00000208,SKU-0148,WH-BLR-04,45879,2025-08-11 21:00:00,336,11,WH-BLR-04#ASL-5#SHF-A#BIN-53,BLUEYONDER_WMS,2025-08-10 18:12:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000190,PO-00000165,SKU-0129,WH-LKO-01,2025-08-11 14:00:00,2025-08-12 18:00:00,510,0,WH-LKO-01#ASL-5#SHF-B#BIN-20,BLUEYONDER_WMS,2025-08-11 17:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000191,PO-00000209,SKU-0150,WH-MUM-03,2025-08-12 15:00:00,2025-08-14 19:00:00,291,0,WH-MUM-03#ASL-9#SHF-A#BIN-61,BLUEYONDER_WMS,2025-08-12 16:57:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000192,PO-00000192,SKU-0027,WH-DEL-02,2025-08-13 14:00:00,2025-08-15 18:00:00,455,15,WH-DEL-02#ASL-6#SHF-C#BIN-50,BLUEYONDER_WMS,2025-08-13 16:07:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000193,PO-00000220,SKU-0126,WH-MUM-03,2025-08-13 15:00:00,2025-08-15T19:00:00Z,395,0,WH-MUM-03#ASL-4#SHF-C#BIN-77,BLUEYONDER_WMS,2025-08-13 17:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000194,PO-00000188,SKU-0076,WH-BLR-04,2025-08-14 15:00:00,2025-08-15 18:00:00,649,0,WH-BLR-04#ASL-3#SHF-B#BIN-10,BLUEYONDER_WMS,2025-08-14 17:42:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000195,PO-00000206,SKU-0091,WH-DEL-02,2025-08-14 09:00:00,2025-08-17 11:00:00,534,0,WH-DEL-02#ASL-5#SHF-A#BIN-48,BLUEYONDER_WMS,2025-08-14 11:46:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000196,PO-00000199,SKU-0104,WH-DEL-02,2025-08-15 12:00:00,2025-08-16 16:00:00,339,0,WH-DEL-02#ASL-5#SHF-A#BIN-35,BLUEYONDER_WMS,2025-08-15 14:15:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000197,PO-00000221,SKU-0148,WH-LKO-01,2025-08-15 10:00:00,2025-08-18 12:00:00,442,0,WH-LKO-01#ASL-5#SHF-C#BIN-85,BLUEYONDER_WMS,2025-08-15 12:59:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000198,PO-00000198,SKU-0074,WH-DEL-02,2025-08-16 10:00:00,2025-08-19 12:00:00,453,0,WH-DEL-02#ASL-2#SHF-B#BIN-22,BLUEYONDER_WMS,2025-08-16 12:58:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000199,PO-00000201,SKU-0139,WH-BLR-04,2025-08-16 12:00:00,2025-08-19 13:00:00,538,0,WH-BLR-04#ASL-9#SHF-A#BIN-66,BLUEYONDER_WMS,2025-08-16 12:11:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000200,PO-00000212,SKU-0083,WH-MUM-03,2025-08-17 12:00:00,2025-08-19 15:00:00,437,0,WH-MUM-03#ASL-2#SHF-C#BIN-65,BLUEYONDER_WMS,2025-08-17 14:18:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000201,PO-00000226,SKU-0028,WH-BLR-04,2025-08-17 09:00:00,2025-08-20 13:00:00,522,0,WH-BLR-04#ASL-5#SHF-C#BIN-87,BLUEYONDER_WMS,2025-08-17 10:51:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000202,PO-00000214,SKU-0035,WH-DEL-02,08-18-2025,2025-08-20 19:00:00,481,0,WH-DEL-02#ASL-1#SHF-C#BIN-67,BLUEYONDER_WMS,2025-08-18 14:15:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000203,PO-ORPHAN-999999,SKU-0071,WH-MUM-03,45887,2025-08-21 19:00:00,449,0,WH-MUM-03#ASL-5#SHF-B#BIN-26,BLUEYONDER_WMS,2025-08-18 15:16:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000204,PO-00000195,SKU-0078,WH-DEL-02,2025-08-19 10:00:00,2025-08-20 14:00:00,342,4,WH-DEL-02#ASL-6#SHF-B#BIN-79,BLUEYONDER_WMS,2025-08-19 12:21:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000205,PO-00000200,SKU-0110,WH-BLR-04,2025-08-19 08:00:00,2025-08-22 13:00:00,614,0,WH-BLR-04#ASL-8#SHF-C#BIN-42,BLUEYONDER_WMS,2025-08-19 10:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000206,PO-00000210,SKU-0023,WH-LKO-01,2025-08-19 16:00:00,2025-08-22 19:00:00,620,0,WH-LKO-01#ASL-8#SHF-C#BIN-82,BLUEYONDER_WMS,2025-08-19 18:11:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000207,PO-00000217,SKU-0008,WH-LKO-01,2025-08-20 13:00:00,2025-08-22 18:00:00,305,0,WH-LKO-01#ASL-5#SHF-C#BIN-80,BLUEYONDER_WMS,2025-08-20 14:54:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000208,PO-00000218,SKU-0038,WH-MUM-03,2025-08-20 08:00:00,2025-08-23 10:00:00,335,0,WH-MUM-03#ASL-4#SHF-C#BIN-71,BLUEYONDER_WMS,2025-08-20 09:44:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000209,PO-00000224,SKU-0092,WH-BLR-04,2025-08-20 11:00:00,45891,582,0,WH-BLR-04#ASL-8#SHF-A#BIN-43,BLUEYONDER_WMS,2025-08-20 12:51:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000210,PO-00000207,SKU-0095,WH-MUM-03,2025-08-21 14:00:00,2025-08-22 17:00:00,518,0,WH-MUM-03#ASL-8#SHF-A#BIN-40,BLUEYONDER_WMS,2025-08-21 16:01:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000211,PO-00000213,SKU-0103,WH-MUM-03,2025-08-21 11:00:00,2025-08-23 14:00:00,434,0,WH-MUM-03#ASL-7#SHF-B#BIN-85,BLUEYONDER_WMS,2025-08-21 11:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000212,PO-00000228,SKU-0067,WH-LKO-01,2025-08-21 12:00:00,2025-08-24 17:00:00,335,0,WH-LKO-01#ASL-6#SHF-A#BIN-42,BLUEYONDER_WMS,2025-08-21 12:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000213,PO-00000230,SKU-0013,WH-LKO-01,2025-08-21 14:00:00,2025-08-23 16:00:00,482,0,WH-LKO-01#ASL-6#SHF-C#BIN-70,BLUEYONDER_WMS,2025-08-21 15:20:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000214,PO-00000231,SKU-0107,WH-MUM-03,2025-08-21 08:00:00,2025-08-24T12:00:00+05:30,568,0,WH-MUM-03#ASL-2#SHF-A#BIN-19,BLUEYONDER_WMS,2025-08-21 10:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000215,PO-00000234,SKU-0032,WH-DEL-02,2025-08-22 12:00:00,2025-08-25 15:00:00,452,0,WH-DEL-02#ASL-7#SHF-A#BIN-85,BLUEYONDER_WMS,2025-08-22 14:58:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000216,PO-00000204,SKU-0053,WH-DEL-02,2025-08-23 12:00:00,2025-08-24 15:00:00,431,0,WH-DEL-02#ASL-1#SHF-A#BIN-11,BLUEYONDER_WMS,2025-08-28 12:14:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000217,PO-ORPHAN-999999,SKU-0053,WH-BLR-04,2025-08-23 14:00:00,2025-08-24 15:00:00,588,0,WH-BLR-04#ASL-8#SHF-B#BIN-84,BLUEYONDER_WMS,2025-08-23 14:18:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000218,PO-00000232,SKU-0009,WH-BLR-04,2025-08-24 13:00:00,2025-08-25 18:00:00,594,0,WH-BLR-04#ASL-4#SHF-C#BIN-37,BLUEYONDER_WMS,2025-08-24 14:33:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000219,PO-00000211,SKU-0026,WH-BLR-04,2025-08-25 09:00:00,2025-08-26T11:00:00Z,321,0,WH-BLR-04#ASL-4#SHF-C#BIN-10,BLUEYONDER_WMS,2025-08-25 09:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000220,PO-00000238,SKU-0008,WH-MUM-03,2025-08-26 10:00:00,2025-08-28 13:00:00,419,0,WH-MUM-03#ASL-1#SHF-C#BIN-75,BLUEYONDER_WMS,2025-08-26 11:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000221,PO-00000239,SKU-0013,WH-BLR-04,2025-08-26 13:00:00,2025-08-28 14:00:00,558,0,WH-BLR-04#ASL-2#SHF-B#BIN-29,BLUEYONDER_WMS,2025-08-26 15:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000222,PO-00000202,SKU-0091,WH-BLR-04,2025-08-27 15:00:00,2025-08-28 16:00:00,336,0,WH-BLR-04#ASL-7#SHF-C#BIN-94,BLUEYONDER_WMS,2025-08-27 15:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000223,PO-00000229,SKU-0081,WH-MUM-03,2025-08-27 10:00:00,2025-08-30 13:00:00,663,0,WH-MUM-03#ASL-7#SHF-B#BIN-54,BLUEYONDER_WMS,2025-08-27 10:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000224,PO-00000222,SKU-0060,WH-LKO-01,2025-08-28 16:00:00,2025-08-31 21:00:00,395,0,WH-LKO-01#ASL-7#SHF-B#BIN-44,BLUEYONDER_WMS,2025-08-28 18:14:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000225,PO-00000242,SKU-0045,WH-LKO-01,2025-08-28 08:00:00,29/08/2025,304,0,WH-LKO-01#ASL-9#SHF-B#BIN-60,BLUEYONDER_WMS,2025-08-28 09:30:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000226,PO-00000246,SKU-0050,WH-LKO-01,2025-08-28 10:00:00,2025-08-29 12:00:00,443,0,WH-LKO-01#ASL-8#SHF-B#BIN-62,BLUEYONDER_WMS,2025-08-28 10:03:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000227,PO-00000251,SKU-0126,WH-MUM-03,2025-08-28 12:00:00,2025-08-29 14:00:00,379,0,WH-MUM-03#ASL-8#SHF-B#BIN-86,BLUEYONDER_WMS,2025-08-28 12:07:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000228,PO-00000219,SKU-0101,WH-DEL-02,2025-08-29 09:00:00,2025-09-01 12:00:00,379,0,WH-DEL-02#ASL-5#SHF-A#BIN-42,BLUEYONDER_WMS,2025-08-29 09:26:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000229,PO-00000253,SKU-0148,WH-LKO-01,2025-08-29 12:00:00,2025-08-30 16:00:00,362,5,WH-LKO-01#ASL-1#SHF-A#BIN-55,BLUEYONDER_WMS,2025-08-29 12:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000230,PO-00000215,SKU-0040,WH-MUM-03,2025-08-30 14:00:00,2025-09-02 18:00:00,318,0,WH-MUM-03#ASL-2#SHF-A#BIN-29,BLUEYONDER_WMS,2025-08-30 15:57:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000231,PO-00000216,SKU-0134,WH-BLR-04,2025-08-30 09:00:00,2025-09-02 12:00:00,486,0,WH-BLR-04#ASL-7#SHF-C#BIN-34,BLUEYONDER_WMS,2025-08-30 10:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000232,PO-00000225,SKU-0010,WH-BLR-04,2025-08-30T14:00:00+05:30,2025-08-31 19:00:00,348,0,WH-BLR-04#ASL-4#SHF-B#BIN-65,BLUEYONDER_WMS,2025-08-30 15:07:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000233,PO-00000244,SKU-0094,WH-BLR-04,2025-08-30 08:00:00,09-01-2025,477,0,WH-BLR-04#ASL-2#SHF-A#BIN-73,BLUEYONDER_WMS,2025-08-30 09:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000234,PO-00000248,SKU-0029,WH-MUM-03,2025-08-30 09:00:00,2025-09-02 10:00:00,458,0,WH-MUM-03#ASL-5#SHF-C#BIN-80,BLUEYONDER_WMS,2025-08-30 11:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000235,PO-00000235,SKU-0046,WH-MUM-03,2025-09-01 12:00:00,2025-09-02 13:00:00,500,0,WH-MUM-03#ASL-4#SHF-C#BIN-74,BLUEYONDER_WMS,2025-09-01 14:52:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000236,PO-00000236,SKU-0004,WH-MUM-03,2025-09-01 10:00:00,2025-09-02 13:00:00,458,10,WH-MUM-03#ASL-8#SHF-B#BIN-81,BLUEYONDER_WMS,2025-09-01 10:18:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000237,PO-00000261,SKU-0066,WH-MUM-03,2025-09-02 11:00:00,2025-09-05 13:00:00,525,5,WH-MUM-03#ASL-4#SHF-B#BIN-27,BLUEYONDER_WMS,2025-09-02 11:17:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000238,PO-00000237,SKU-0058,WH-MUM-03,45903,2025-09-06 20:00:00,278,0,WH-MUM-03#ASL-4#SHF-B#BIN-64,BLUEYONDER_WMS,2025-09-03 17:09:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000239,PO-00000241,SKU-0145,WH-BLR-04,2025-09-03 10:00:00,2025-09-06 12:00:00,439,0,WH-BLR-04#ASL-1#SHF-C#BIN-67,BLUEYONDER_WMS,2025-09-03 11:36:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000240,PO-00000254,SKU-0037,wh-lko-01,2025-09-03 11:00:00,2025-09-05 15:00:00,355,0,WH-LKO-01#ASL-1#SHF-B#BIN-56,BLUEYONDER_WMS,2025-09-04 12:00:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000241,PO-00000233,SKU-0027,WH-MUM-03,2025-09-05 16:00:00,2025-09-06 21:00:00,529,0,WH-MUM-03#ASL-2#SHF-B#BIN-40,BLUEYONDER_WMS,2025-09-05 18:35:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000242,PO-00000245,SKU-0037,WH-BLR-04,2025-09-05 12:00:00,2025-09-08 16:00:00,499,17,WH-BLR-04#ASL-1#SHF-C#BIN-61,BLUEYONDER_WMS,2025-09-05 13:31:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000243,PO-00000249,SKU-0083,WH-LKO-01,2025-09-05 08:00:00,2025-09-06 13:00:00,460,0,WH-LKO-01#ASL-3#SHF-A#BIN-25,BLUEYONDER_WMS,2025-09-05 10:16:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000244,PO-00000267,SKU-0008,WH-LKO-01,2025-09-05 16:00:00,2025-09-07 20:00:00,440,0,WH-LKO-01#ASL-8#SHF-C#BIN-43,BLUEYONDER_WMS,2025-09-05 18:42:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000245,PO-00000277,SKU-0032,WH-DEL-02,2025-09-05 09:00:00,2025-09-07 12:00:00,494,0,WH-DEL-02#ASL-8#SHF-B#BIN-15,BLUEYONDER_WMS,2025-09-05 10:07:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000246,PO-00000278,SKU-0093,WH-BLR-04,1757053800,2025-09-07 14:00:00,419,0,WH-BLR-04#ASL-5#SHF-A#BIN-22,BLUEYONDER_WMS,2025-09-05 13:13:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000247,PO-00000260,SKU-0035,WH-DEL-02,2025-09-06 14:00:00,2025-09-09 17:00:00,416,0,WH-DEL-02#ASL-4#SHF-A#BIN-55,BLUEYONDER_WMS,2025-09-06 15:09:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000248,PO-00000265,SKU-0110,WH-BLR-04,2025-09-06 08:00:00,2025-09-07 10:00:00,601,0,WH-BLR-04#ASL-6#SHF-A#BIN-80,BLUEYONDER_WMS,2025-09-06 08:25:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000249,PO-00000256,SKU-0074,WH-DEL-02,2025-09-07 15:00:00,2025-09-08 20:00:00,574,0,WH-DEL-02#ASL-3#SHF-C#BIN-63,BLUEYONDER_WMS,2025-09-07 15:37:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000250,PO-00000266,SKU-0136,WH-BLR-04,2025-09-07 11:00:00,2025-09-09 16:00:00,453,0,WH-BLR-04#ASL-8#SHF-A#BIN-65,BLUEYONDER_WMS,2025-09-07 12:09:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000251,PO-00000279,SKU-0092,WH-DEL-02,2025-09-07 13:00:00,2025-09-09 15:00:00,513,0,WH-DEL-02#ASL-5#SHF-C#BIN-38,BLUEYONDER_WMS,2025-09-07 13:32:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000252,PO-00000252,SKU-0111,WH-BLR-04,2025-09-08 15:00:00,2025-09-09 20:00:00,420,0,WH-BLR-04#ASL-7#SHF-A#BIN-51,BLUEYONDER_WMS,2025-09-08 17:30:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000253,PO-00000263,SKU-0066,WH-LKO-01,2025-09-08 11:00:00,2025-09-10 15:00:00,471,0,WH-LKO-01#ASL-2#SHF-B#BIN-38,BLUEYONDER_WMS,2025-09-08 11:46:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000254,PO-00000274,SKU-0076,WH-MUM-03,2025-09-08 16:00:00,2025-09-09 20:00:00,532,0,WH-MUM-03#ASL-5#SHF-B#BIN-98,BLUEYONDER_WMS,2025-09-08 17:39:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000255,PO-00000284,SKU-0123,WH-BLR-04,2025-09-08 15:00:00,2025-09-10 17:00:00,397,0,WH-BLR-04#ASL-5#SHF-B#BIN-54,BLUEYONDER_WMS,2025-09-08 17:59:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000256,PO-00000250,SKU-0057,WH-BLR-04,2025-09-09 16:00:00,2025-09-11 17:00:00,610,0,WH-BLR-04#ASL-2#SHF-A#BIN-56,BLUEYONDER_WMS,2025-09-09 16:18:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000257,PO-00000259,SKU-0145,WH-LKO-01,2025-09-09 12:00:00,2025-09-12 16:00:00,474,0,WH-LKO-01#ASL-2#SHF-A#BIN-19,BLUEYONDER_WMS,2025-09-09 12:30:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000258,PO-00000262,SKU-0023,WH-LKO-01,09-09-2025,2025-09-11 11:00:00,592,0,WH-LKO-01#ASL-6#SHF-B#BIN-73,BLUEYONDER_WMS,2025-09-09 10:52:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000259,PO-00000270,SKU-0092,WH-BLR-04,2025-09-09 08:00:00,2025-09-11 13:00:00,451,0,WH-BLR-04#ASL-2#SHF-A#BIN-64,BLUEYONDER_WMS,2025-09-09 10:54:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000260,PO-00000268,SKU-0038,WH-MUM-03,2025-09-10T08:00:00Z,2025-09-13 13:00:00,343,0,WH-MUM-03#ASL-2#SHF-C#BIN-16,BLUEYONDER_WMS,2025-09-10 08:26:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000261,PO-00000269,SKU-0073,WH-MUM-03,2025-09-10 11:00:00,2025-09-11 16:00:00,581,0,WH-MUM-03#ASL-4#SHF-B#BIN-22,BLUEYONDER_WMS,2025-09-10 13:22:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000262,PO-00000271,SKU-0013,WH-LKO-01,2025-09-10 11:00:00,2025-09-13T12:00:00Z,383,0,WH-LKO-01#ASL-2#SHF-B#BIN-16,BLUEYONDER_WMS,2025-09-10 12:21:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000263,PO-00000258,SKU-0139,WH-BLR-04,2025-09-11 10:00:00,2025-09-12 12:00:00,558,0,WH-BLR-04#ASL-1#SHF-A#BIN-19,BLUEYONDER_WMS,2025-09-11 10:42:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000264,PO-00000240,SKU-0121,WH-LKO-01,2025-09-12 09:00:00,2025-09-14 10:00:00,529,4,WH-LKO-01#ASL-3#SHF-A#BIN-29,BLUEYONDER_WMS,2025-09-14 11:05:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000265,PO-00000247,SKU-0024,wh-lko-01,2025-09-12 14:00:00,2025-09-15 15:00:00,488,0,WH-LKO-01#ASL-7#SHF-A#BIN-46,BLUEYONDER_WMS,2025-09-12 14:57:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000266,PO-00000272,SKU-0067,WH-LKO-01,2025-09-12 10:00:00,2025-09-13 12:00:00,478,0,WH-LKO-01#ASL-6#SHF-B#BIN-29,BLUEYONDER_WMS,2025-09-12 10:39:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000267,PO-00000273,SKU-0067,WH-MUM-03,2025-09-12 09:00:00,2025-09-14 13:00:00,325,0,WH-MUM-03#ASL-6#SHF-A#BIN-43,BLUEYONDER_WMS,2025-09-12 11:52:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000268,PO-00000275,SKU-0103,WH-MUM-03,2025-09-12 16:00:00,2025-09-15 21:00:00,478,0,WH-MUM-03#ASL-4#SHF-C#BIN-69,BLUEYONDER_WMS,2025-09-12 17:48:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000269,PO-00000293,SKU-0111,WH-LKO-01,2025-09-12 09:00:00,2025-09-15 10:00:00,417,0,WH-LKO-01#ASL-8#SHF-B#BIN-60,BLUEYONDER_WMS,2025-09-12 10:49:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000270,PO-00000255,SKU-0061,WH-DEL-02,2025-09-13 11:00:00,2025-09-14T14:00:00Z,576,18,WH-DEL-02#ASL-4#SHF-A#BIN-62,BLUEYONDER_WMS,2025-09-13 13:56:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000271,PO-00000280,SKU-0150,WH-LKO-01,2025-09-13 12:00:00,2025-09-16 15:00:00,535,0,WH-LKO-01#ASL-1#SHF-A#BIN-98,BLUEYONDER_WMS,2025-09-13 13:34:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000272,PO-00000264,SKU-0067,WH-BLR-04,2025-09-14 15:00:00,2025-09-15 17:00:00,320,0,WH-BLR-04#ASL-5#SHF-B#BIN-17,BLUEYONDER_WMS,2025-09-14 17:21:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000273,PO-00000257,SKU-0100,WH-MUM-03,2025-09-15 16:00:00,2025-09-16 20:00:00,335,0,WH-MUM-03#ASL-9#SHF-C#BIN-63,BLUEYONDER_WMS,2025-09-15 16:55:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
rec-00000274,PO-00000281,SKU-0008,WH-MUM-03,2025-09-15 09:00:00,2025-09-17 11:00:00,418,0,WH-MUM-03#ASL-3#SHF-A#BIN-88,BLUEYONDER_WMS,2025-09-15 10:28:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
REC-00000275,PO-ORPHAN-999999,SKU-0013,WH-BLR-04,2025-09-15 14:00:00,2025-09-16 18:00:00,466,0,WH-BLR-04#ASL-2#SHF-C#BIN-22,BLUEYONDER_WMS,2025-09-15 14:46:00,2026-08-05 02:59:59,BATCH_202509_RAW_GOODS_RECEIPTS
