order_id_raw,order_line_raw,order_timestamp_raw,sku_id_raw,warehouse_id_raw,ordered_qty_raw,fulfilled_qty_raw,unit_price_foreign_raw,discount_amount_foreign_raw,currency_code_raw,status_raw,cancel_reason_raw,customer_promised_delivery_date_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
ORD-00013353,1,2025-08-11T10:59:00+05:30,SKU-0145,WH-BLR-04,2,2,75.41,0.00,USD,COMPLETED,,2025-08-14 10:59:00,SHOPIFY_OMS,2025-08-11 11:33:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013354,1,2025-08-11 07:15:00,SKU-0127,WH-MUM-03,1,1,40.05,0.00,EUR,COMPLETED,,2025-08-15T07:15:00+05:30,SHOPIFY_OMS,2025-08-11 08:02:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013355,1,2025-08-11 20:07:00,SKU-0037,WH-LKO-01,1,1,59.25,0.00,AED,COMPLETED,,2025-08-14T20:07:00Z,SHOPIFY_OMS,2025-08-11 22:42:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013356,1,2025-08-11 19:29:00,SKU-0040,WH-LKO-01,1,1,58.16,2.52,EUR,COMPLETED,,2025-08-16 19:29:00,SHOPIFY_OMS,2025-08-11 20:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013357,1,2025-08-11 08:01:00,SKU-0095,WH-BLR-04,2,2,97.06,0.00,AED,COMPLETED,,2025-08-15 08:01:00,SHOPIFY_OMS,2025-08-11 08:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013358,1,2025-08-11 19:24:00,SKU-0066,WH-DEL-02,2,2,91.30,14.18,SGD,COMPLETED,,2025-08-13 19:24:00,SHOPIFY_OMS,2025-08-11 21:15:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013359,1,2025-08-11 17:18:00,SKU-0046,WH-MUM-03,4,4,126.94,9.47,AED,COMPLETED,,2025-08-15 17:18:00,SHOPIFY_OMS,2025-08-11 20:11:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013360,1,2025-08-11 13:24:00,SKU-0098,WH-LKO-01,3,3,123.34,0.00,SGD,COMPLETED,,2025-08-16 13:24:00,SHOPIFY_OMS,2025-08-11 13:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
 ORD-00013361 ,1,2025-08-11 07:12:00,SKU-0066,WH-BLR-04,3,3,69.80,0.00,EUR,COMPLETED,,2025-08-14T07:12:00+05:30,SHOPIFY_OMS,2025-08-11 08:53:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013362,1,2025-08-11 15:49:00,SKU-0145,WH-BLR-04,4,4,118.52,29.79,SGD,COMPLETED,,2025-08-16 15:49:00,SHOPIFY_OMS,2025-08-11 17:16:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013363,1,2025-08-11 09:53:00,SKU-0066,WH-LKO-01,4,4,91.83,0.00,SGD,COMPLETED,,2025-08-15 09:53:00,SHOPIFY_OMS,2025-08-11 11:52:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013364,1,2025-08-11 16:45:00,SKU-0048,WH-DEL-02,1,1,64.80,5.54,SGD,COMPLETED,,2025-08-15 16:45:00,SHOPIFY_OMS,2025-08-11 17:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013365,1,2025-08-12 19:28:00,SKU-0003,WH-DEL-02,1,1,15.00,0.00,SGD,COMPLETED,,2025-08-17 19:28:00,SHOPIFY_OMS,2025-08-12 19:40:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013366,1,2025-08-12 18:02:00,SKU-0111,WH-BLR-04,3,3,213.19,0.00,AED,COMPLETED,,2025-08-16 18:02:00,SHOPIFY_OMS,2025-08-12 19:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013367,1,2025-08-12 08:21:00,SKU-0037,WH-MUM-03,2,2,15.80,0.00,USD,COMPLETED,,2025-08-15 08:21:00,SHOPIFY_OMS,2025-08-12 11:10:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013368,1,2025-08-12 11:12:00,SKU-0066, WH-MUM-03 ,9,9,63.58,0.00,USD,COMPLETED,,2025-08-16 11:12:00,SHOPIFY_OMS,2025-08-12 12:27:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013369,1,2025-08-12 12:22:00,SKU-0115,WH-MUM-03,1,1,32.41,2.57,SGD,COMPLETED,,2025-08-16 12:22:00,SHOPIFY_OMS,2025-08-12 13:42:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013370,1,2025-08-12 11:54:00,SKU-0145,WH-LKO-01,1,1,84.92,0.00,EUR,COMPLETED,,2025-08-16 11:54:00,SHOPIFY_OMS,2025-08-12 12:48:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013371,1,2025-08-12 15:55:00,SKU-0068,WH-BLR-04,3,3,336.34,120.81,AED,COMPLETED,,2025-08-17 15:55:00,SHOPIFY_OMS,2025-08-12 18:14:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013372,1,2025-08-12 21:48:00,SKU-0003,WH-BLR-04,3,3,10.94,3.91,USD,COMPLETED,,2025-08-14 21:48:00,SHOPIFY_OMS,2025-08-13 00:16:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013373,1,2025-08-12 18:28:00,SKU-0082,WH-MUM-03,3,3,11.76,0.00,EUR,COMPLETED,,2025-08-17 18:28:00,SHOPIFY_OMS,2025-08-12 20:38:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013374,1,2025-08-12 10:48:00,SKU-0115,WH-BLR-04,1,1,22.45,0.00,EUR,COMPLETED,,2025-08-14 10:48:00,SHOPIFY_OMS,2025-08-12 12:56:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013375,1,2025-08-12 09:10:00,SKU-0145,WH-DEL-02,2,2,82.39,0.00,USD,COMPLETED,,2025-08-16 09:10:00,SHOPIFY_OMS,2025-08-25 10:03:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013376,1,2025-08-12 19:49:00,SKU-0028,WH-LKO-01,2,2,454.86,0.00,AED,COMPLETED,,2025-08-15 19:49:00,SHOPIFY_OMS,2025-08-12 20:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013377,1,2025-08-12 13:44:00,SKU-0147,WH-BLR-04,5,5,62.76,0.00,USD,COMPLETED,,2025-08-14 13:44:00,SHOPIFY_OMS,2025-08-12 15:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013378,1,2025-08-12 07:11:00,SKU-0129,,12,12,8.95,0.00,USD,COMPLETED,,2025-08-15 07:11:00,SHOPIFY_OMS,2025-08-12 09:30:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013379,1,2025-08-12 20:25:00,SKU-0066,WH-BLR-04,4,4,247.44,0.00,AED,COMPLETED,,2025-08-16 20:25:00,SHOPIFY_OMS,2025-08-12 22:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013380,1,2025-08-12 12:06:00,SKU-0037,WH-BLR-04,8,8,14.68,0.00,EUR,COMPLETED,,2025-08-17 12:06:00,SHOPIFY_OMS,2025-08-12 15:05:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013381,1,2025-08-12 19:32:00,SKU-0085,WH-MUM-03,5,5,73.62,0.00,USD,COMPLETED,,2025-08-16 19:32:00,SHOPIFY_OMS,2025-08-12 22:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013382,1,2025-08-12 09:18:00,SKU-0079,WH-LKO-01,4,4,22.85,9.38,EUR,COMPLETED,,2025-08-16 09:18:00,SHOPIFY_OMS,2025-08-12 09:41:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013383,1,2025-08-12 13:23:00,SKU-0017,WH-LKO-01,1,1,177.03,19.80,AED,COMPLETED,,2025-08-14 13:23:00,SHOPIFY_OMS,2025-08-12 15:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013384,1,2025-08-12 13:44:00,SKU-0066,WH-MUM-03,4,4,266.77,64.24,AED,COMPLETED,,2025-08-15 13:44:00,SHOPIFY_OMS,2025-08-12 14:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013385,1,2025-08-12 20:15:00,SKU-0066,WH-LKO-01,5,5,99.59,58.19,SGD,COMPLETED,,2025-08-14 20:15:00,SHOPIFY_OMS,2025-08-12 22:20:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013386,1,2025-08-12 13:46:00,SKU-0145,WH-DEL-02,5,5,87.23,0.00,EUR,COMPLETED,,2025-08-14 13:46:00,SHOPIFY_OMS,2025-08-12 13:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013387,1,2025-08-12T18:35:00+05:30,SKU-0079,WH-BLR-04,4,4,80.19,0.00,AED,COMPLETED,,2025-08-16 18:35:00,SHOPIFY_OMS,2025-08-12 20:26:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013388,1,2025-08-12 15:48:00,SKU-0090,WH-MUM-03,1,1,157.78,0.00,SGD,COMPLETED,,2025-08-14 15:48:00,SHOPIFY_OMS,2025-08-12 16:41:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013389,1,2025-08-12 13:57:00,SKU-0088,WH-MUM-03,2,2,248.47,43.06,SGD,COMPLETED,,2025-08-17 13:57:00,SHOPIFY_OMS,2025-08-12 15:23:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013390,1,2025-08-12 21:33:00,SKU-0023,WH-BLR-04,3,3,215.38,67.27,SGD,COMPLETED,,2025-08-15 21:33:00,SHOPIFY_OMS,2025-08-12 21:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013391,1,2025-08-12 11:20:00,SKU-0145,WH-MUM-03,1,1,303.31,0.00,AED,COMPLETED,,2025-08-17 11:20:00,SHOPIFY_OMS,2025-08-12 12:04:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013392,1,2025-08-12 14:39:00,SKU-0066,WH-BLR-04,1,1,62.32,0.00,USD,COMPLETED,,2025-08-14 14:39:00,SHOPIFY_OMS,2025-08-12 16:04:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013393,1,2025-08-12 14:55:00,SKU-0038,WH-DEL-02,6,6,125.36,52.63,EUR,COMPLETED,,2025-08-17 14:55:00,SHOPIFY_OMS,2025-08-12 15:56:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013394,1,2025-08-12 11:44:00,SKU-0132,WH-DEL-02,2,2,80.50,0.00,USD,COMPLETED,,2025-08-14 11:44:00,SHOPIFY_OMS,2025-08-12 11:44:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
N/A,1,2025-08-12 20:12:00,SKU-0066,,8,8,91.20,0.00,SGD,COMPLETED,,2025-08-16 20:12:00,SHOPIFY_OMS,2025-08-12 22:18:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013396,1,2025-08-12 15:28:00,SKU-0123,WH-MUM-03,2,2,162.20,0.00,SGD,COMPLETED,,2025-08-17 15:28:00,SHOPIFY_OMS,2025-08-12 15:44:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013397,1,2025-08-12 21:58:00,SKU-0066,WH-BLR-04,2,2,89.57,0.00,SGD,COMPLETED,,2025-08-14 21:58:00,SHOPIFY_OMS,2025-08-13 00:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013398,1,2025-08-12 14:03:00,sku-0117,WH-MUM-03,4,4,131.54,49.66,USD,COMPLETED,,2025-08-15 14:03:00,SHOPIFY_OMS,2025-08-12 14:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013399,1,2025-08-12 18:04:00,SKU-0133,WH-LKO-01,2,2,18.45,0.00,USD,COMPLETED,,2025-08-17 18:04:00,SHOPIFY_OMS,2025-08-12 19:52:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013400,1,2025-08-12 12:56:00,SKU-0066,WH-BLR-04,4,4,64.85,0.00,EUR,COMPLETED,,2025-08-14 12:56:00,SHOPIFY_OMS,2025-08-12 15:56:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
 ORD-00013401 ,1,2025-08-12 15:07:00,SKU-0002,,2,2,49.53,0.00,USD,COMPLETED,,15/08/2025,SHOPIFY_OMS,2025-08-12 16:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013402,1,2025-08-12 14:18:00,SKU-0038,WH-DEL-02,4,4,434.31,0.00,AED,COMPLETED,,2025-08-17 14:18:00,SHOPIFY_OMS,2025-08-12 14:38:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013403,1,2025-08-12 15:35:00,SKU-0093,WH-MUM-03,1,1,67.41,7.03,USD,COMPLETED,,2025-08-15 15:35:00,SHOPIFY_OMS,2025-08-12 18:09:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013404,1,2025-08-12 19:06:00,SKU-0003,WH-BLR-04,7,7,12.46,0.00,USD,COMPLETED,,2025-08-16 19:06:00,SHOPIFY_OMS,2025-08-12 19:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013405,1,2025-08-12 10:26:00,SKU-0093,WH-MUM-03,3,3,104.71,0.00,SGD,COMPLETED,,2025-08-14 10:26:00,SHOPIFY_OMS,2025-08-15 12:21:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013406,1,2025-08-12 15:10:00,SKU-0127,WH-DEL-02,2,2,43.01,0.00,USD,COMPLETED,,2025-08-17 15:10:00,SHOPIFY_OMS,2025-08-12 15:30:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013407,1,2025-08-12 19:26:00,SKU-0066,WH-LKO-01,7,7,88.12,10.52,SGD,COMPLETED,,2025-08-14 19:26:00,SHOPIFY_OMS,2025-08-12 20:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013408,1,2025-08-12 12:38:00,SKU-0122,WH-DEL-02,4,4,97.96,0.00,SGD,COMPLETED,,2025-08-17 12:38:00,SHOPIFY_OMS,2025-08-12 13:58:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013409,1,2025-08-12 12:23:00,SKU-0058,,4,4,198.48,0.00,AED,COMPLETED,,2025-08-14 12:23:00,SHOPIFY_OMS,2025-08-12 12:30:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013410,1,2025-08-12 12:15:00,SKU-0104,WH-LKO-01,7,7,55.66,17.84,EUR,COMPLETED,,2025-08-15 12:15:00,SHOPIFY_OMS,2025-08-12 13:15:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013411,1,2025-08-13 20:14:00,SKU-0116,WH-MUM-03,6,6,132.53,0.00,EUR,COMPLETED,,2025-08-17 20:14:00,SHOPIFY_OMS,2025-08-13 20:51:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013412,1,2025-08-13 15:14:00,SKU-0035,WH-DEL-02,11,11,65.98,0.00,SGD,COMPLETED,,2025-08-17 15:14:00,SHOPIFY_OMS,2025-08-13 15:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013413,1,2025-08-13 19:31:00,SKU-0132,WH-LKO-01,1,1,113.66,3.76,SGD,COMPLETED,,2025-08-17 19:31:00,SHOPIFY_OMS,2025-08-13 19:59:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013414,1,2025-08-13 08:48:00,SKU-0110,WH-DEL-02,1,1,29.22,0.00,USD,COMPLETED,,2025-08-17 08:48:00,SHOPIFY_OMS,2025-08-13 09:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013415,1,2025-08-13 11:49:00,SKU-0145,WH-BLR-04,1,1,283.68,0.00,AED,COMPLETED,,2025-08-16 11:49:00,SHOPIFY_OMS,2025-08-16 12:01:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013416,1,2025-08-13 17:46:00,SKU-0134,WH-MUM-03,2,2,317.70,0.00,AED,COMPLETED,,2025-08-16 17:46:00,SHOPIFY_OMS,2025-08-13 20:35:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013417,1,2025-08-13 11:41:00,SKU-0145,WH-LKO-01,2,2,107.58,1.88,SGD,COMPLETED,,2025-08-17 11:41:00,SHOPIFY_OMS,2025-08-13 13:02:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013418,1,2025-08-13 12:25:00,SKU-0134,WH-BLR-04,2,2,77.85,0.00,USD,COMPLETED,,2025-08-15 12:25:00,SHOPIFY_OMS,2025-08-13 12:44:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013419,1,2025-08-13 11:44:00,SKU-0066,WH-MUM-03,13,13,71.69,60.13,EUR,COMPLETED,,2025-08-17 11:44:00,SHOPIFY_OMS,2025-08-13 12:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013420,1,2025-08-13 21:15:00,SKU-0066,WH-DEL-02,7,7,67.15,"0,00",USD,COMPLETED,,2025-08-17 21:15:00,SHOPIFY_OMS,2025-08-15 23:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013421,1,2025-08-13 18:35:00,SKU-0037,WH-MUM-03,1,1,13.26,0.00,USD,COMPLETED,,2025-08-17 18:35:00,SHOPIFY_OMS,2025-08-13 19:09:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013422,1,2025-08-13 16:11:00,SKU-0011,WH-DEL-02,2,2,40.38,0.00,EUR,COMPLETED,,2025-08-18 16:11:00,SHOPIFY_OMS,2025-08-13 16:57:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013423,1,2025-08-13 10:23:00,SKU-0117,WH-DEL-02,18,18,192.41,0.00,SGD,COMPLETED,,2025-08-15T10:23:00Z,SHOPIFY_OMS,2025-08-13 10:44:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013424,1,2025-08-13 12:48:00,SKU-0066,WH-LKO-01,6,6,65.32,35.02,EUR,COMPLETED,,2025-08-15 12:48:00,SHOPIFY_OMS,2025-08-13 14:53:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013425,1,2025-08-13 12:11:00,SKU-0087,WH-DEL-02,1,1,233.55,0.00,SGD,COMPLETED,,2025-08-18 12:11:00,SHOPIFY_OMS,2025-08-13 12:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ord-00013426,1,2025-08-13 13:10:00,SKU-0028,WH-MUM-03,2,2,134.87,0.00,EUR,COMPLETED,,2025-08-15 13:10:00,SHOPIFY_OMS,2025-08-13 13:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013427,1,2025-08-13 17:03:00,SKU-0069,WH-BLR-04,6,6,154.51,0.00,USD,COMPLETED,,2025-08-17 17:03:00,SHOPIFY_OMS,2025-08-13 17:12:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013428,1,2025-08-13 10:33:00,SKU-0066,WH-LKO-01,2,2,61.81,0.00,USD,COMPLETED,,2025-08-18 10:33:00,SHOPIFY_OMS,2025-08-13 11:27:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013429,1,2025-08-13 07:13:00,SKU-0132,WH-MUM-03,1,1,106.97,0.00,SGD,COMPLETED,,2025-08-15 07:13:00,SHOPIFY_OMS,2025-08-13 08:37:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013430,1,2025-08-13 10:11:00,SKU-0037,WH-LKO-01,8,8,52.97,0.00,AED,COMPLETED,,2025-08-17 10:11:00,SHOPIFY_OMS,2025-08-13 11:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013431,1,2025-08-13 16:31:00,SKU-0132,WH-DEL-02,1,1,74.84,3.65,USD,COMPLETED,,2025-08-18 16:31:00,SHOPIFY_OMS,2025-08-13 19:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013432,1,2025-08-13 07:07:00,SKU-0007,WH-BLR-04,2,2,12.86,0.00,EUR,COMPLETED,,2025-08-16 07:07:00,SHOPIFY_OMS,2025-08-13 09:46:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013433,1,2025-08-13 12:32:00,SKU-0025,WH-LKO-01,1,1,142.62,0.00,USD,COMPLETED,,2025-08-17 12:32:00,SHOPIFY_OMS,2025-08-13 14:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013434,1,2025-08-13 15:00:00,SKU-0111,WH-MUM-03,4,4,201.34,0.00,AED,COMPLETED,,2025-08-18 15:00:00,SHOPIFY_OMS,2025-08-13 18:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013435,1,2025-08-13 20:26:00,SKU-0079,WH-MUM-03,4,4,22.95,0.00,USD,COMPLETED,,2025-08-18 20:26:00,SHOPIFY_OMS,2025-08-13 23:09:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013436,1,2025-08-13 19:42:00,SKU-0061,wh-lko-01,8,8,563.01,0.00,AED,COMPLETED,,08-15-2025,SHOPIFY_OMS,2025-08-13 21:13:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013437,1,2025-08-13 14:24:00,SKU-0035,WH-MUM-03,1,1,65.22,0.00,SGD,COMPLETED,,2025-08-17 14:24:00,SHOPIFY_OMS,2025-08-13 15:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013438,1,2025-08-13 21:36:00,SKU-0145,WH-DEL-02,3,3,80.99,9.50,EUR,COMPLETED,,2025-08-17 21:36:00,SHOPIFY_OMS,2025-08-14 00:09:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013439,1,2025-08-13 19:38:00,SKU-0145,WH-LKO-01,6,6,87.68,0.00,USD,COMPLETED,,2025-08-16 19:38:00,SHOPIFY_OMS,2025-08-13 20:04:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013440,1,2025-08-13 14:20:00,SKU-0066,WH-DEL-02,6,6,63.77,0.00,USD,COMPLETED,,2025-08-16 14:20:00,SHOPIFY_OMS,2025-08-13 14:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013441,1,2025-08-13 17:05:00, SKU-0069 ,WH-BLR-04,5,5,162.90,68.38,USD,COMPLETED,,2025-08-17 17:05:00,SHOPIFY_OMS,2025-08-13 19:35:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013442,1,2025-08-13 07:43:00,SKU-0032,WH-DEL-02,10,10,97.07,0.00,EUR,COMPLETED,,16/08/2025,SHOPIFY_OMS,2025-08-13 08:04:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013443,1,2025-08-13 10:07:00,SKU-0002,WH-DEL-02,1,1,47.49,0.00,USD,COMPLETED,,2025-08-17 10:07:00,SHOPIFY_OMS,2025-08-13 13:07:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013444,1,2025-08-13 18:06:00,SKU-0082,WH-BLR-04,6,6,12.24,0.00,USD,COMPLETED,,16/08/2025,SHOPIFY_OMS,2025-08-13 20:58:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013445,1,2025-08-13 20:54:00,SKU-0137,WH-MUM-03,1,1,44.72,1.07,EUR,COMPLETED,,2025-08-15 20:54:00,SHOPIFY_OMS,2025-08-13 23:27:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013446,1,2025-08-13 07:31:00,SKU-0060,WH-LKO-01,4,4,38.57,0.00,EUR,COMPLETED,,2025-08-17 07:31:00,SHOPIFY_OMS,2025-08-13 07:41:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013447,1,2025-08-13 11:18:00,SKU-0057,WH-BLR-04,3,3,389.58,54.81,AED,COMPLETED,,2025-08-17 11:18:00,SHOPIFY_OMS,2025-08-13 12:46:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013448,1,13/08/2025,SKU-0066,WH-LKO-01,3,3,261.80,N/A,AED,COMPLETED,,2025-08-17 09:14:00,SHOPIFY_OMS,2025-08-13 12:12:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013449,1,2025-08-13 07:17:00,SKU-0028,WH-LKO-01,2,2,497.94,0.00,AED,COMPLETED,,2025-08-15 07:17:00,SHOPIFY_OMS,2025-08-13 09:24:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013450,1,2025-08-13 19:18:00,SKU-0066,WH-BLR-04,10,10,244.74,0.00,AED,COMPLETED,,2025-08-18 19:18:00,SHOPIFY_OMS,2025-08-13 21:21:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013451,1,2025-08-13 12:21:00,SKU-0133,WH-DEL-02,3,3,30.09,10.37,SGD,COMPLETED,,2025-08-15T12:21:00+05:30,SHOPIFY_OMS,2025-08-13 12:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013452,1,2025-08-13 19:25:00,SKU-0069,WH-DEL-02,12,12,165.48,204.92,EUR,COMPLETED,,2025-08-18 19:25:00,SHOPIFY_OMS,2025-08-13 19:52:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013453,1,2025-08-13 20:07:00,SKU-0066,WH-BLR-04,16,16,238.12,98.66,AED,COMPLETED,,2025-08-18 20:07:00,SHOPIFY_OMS,2025-08-13 20:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
ORD-00013454,1,2025-08-13 18:46:00,SKU-0131,WH-BLR-04,1,1,199.06,0.00,USD,COMPLETED,,2025-08-18 18:46:00,SHOPIFY_OMS,2025-08-13 20:00:00,2026-08-05 02:59:59,BATCH_202508_RAW_SALES_ORDERS
