supplier_id_raw,sku_id_raw,warehouse_id_raw,lead_time_days_raw,moq_raw,reorder_point_raw,safety_stock_raw,unit_cost_foreign_raw,currency_code_raw,effective_from_raw,effective_to_raw,is_current_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
SUP-004,N/A,WH-MUM-03,9,206,260,114,119.68,USD,2025-06-29 00:00:00,,True,ERP_MDM,2025-06-29 00:41:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0033,WH-BLR-04,7,98,203,58,105.84,USD,2025-01-01T00:00:00Z,2025-06-26 00:00:00,False,ERP_MDM,2025-01-01 01:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0033,WH-BLR-04,15,153,191,101,115.69,USD,2025-06-27 00:00:00,,True,ERP_MDM,2025-06-27 01:27:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-LKO-01,14,90,211,49,125.91,AED,2025-01-01 00:00:00,2025-07-31 00:00:00,False,ERP_MDM,2025-01-01 01:33:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-LKO-01,18,212,261,100,135.87,AED,2025-08-01 00:00:00,,True,ERP_MDM,2025-08-01 02:54:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-DEL-02,8,111,199,53,125.91,AED,2025-01-01 00:00:00,2025-07-14 00:00:00,False,ERP_MDM,2025-01-01 01:41:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-DEL-02,9,163,289,81,135.54,AED,2025-07-15 00:00:00,,True,ERP_MDM,2025-07-15 01:15:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-MUM-03,8,131,216,77,125.91,AED,2025-01-01 00:00:00,2025-06-20 00:00:00,False,ERP_MDM,2025-01-01 00:32:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-MUM-03,11,213,238,109,135.56,AED,2025-06-21 00:00:00,,True,ERP_MDM,2025-06-21 00:44:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-BLR-04,9,126,128,82,125.91,AED,2025-01-01 00:00:00,2025-08-02 00:00:00,False,ERP_MDM,2025-01-01 01:06:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0034,WH-BLR-04,18,120,240,76,141.16,AED,2025-08-03 00:00:00,,True,ERP_MDM,2025-08-03 00:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0035,WH-LKO-01,11,139,200,86,135.69,AED,2025-01-01 00:00:00,2025-08-11 00:00:00,False,ERP_MDM,2025-01-01 02:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0035,WH-LKO-01,11,126,163,118,145.69,AED,2025-08-12 00:00:00,,True,ERP_MDM,2025-08-12 00:08:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0035,WH-DEL-02,12,121,143,71,135.69,AED,2025-01-01 00:00:00,2025-07-31 00:00:00,False,ERP_MDM,2025-01-01 00:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,sku-0035,WH-DEL-02,16,187,212,72,144.93,AED,2025-08-01 00:00:00,,True,ERP_MDM,2025-08-01 01:59:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0035,WH-MUM-03,13,89,211,55,135.69,AED,2025-01-01 00:00:00,2025-06-26 00:00:00,False,ERP_MDM,2025-01-01 01:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0035,WH-MUM-03,10,219,240,68,144.85,AED,2025-06-27 00:00:00,,True,ERP_MDM,2025-06-27 01:19:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0035,WH-BLR-04,9,80,210,68,135.69,AED,2025-01-01 00:00:00,2025-06-27 00:00:00,False,ERP_MDM,2025-01-01 02:43:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0035,WH-BLR-04,12,219,239,106,142.67,AED,2025-06-28T00:00:00Z,,True,ERP_MDM,2025-06-28 02:52:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0036,WH-LKO-01,9,87,154,59,79.37,AED,2025-01-01 00:00:00,2025-06-22 00:00:00,False,ERP_MDM,2025-01-01 02:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0036,WH-LKO-01,16,180,189,92,86.62,AED,2025-06-23 00:00:00,,True,ERP_MDM,2025-06-23 01:22:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0036,WH-DEL-02,7,121,189,59,79.37,AED,2025-01-01 00:00:00,2025-08-21 00:00:00,False,ERP_MDM,2025-01-01 00:48:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0036,WH-DEL-02,15,127,220,91,85.02,AED,2025-08-22 00:00:00,,True,ERP_MDM,2025-08-22 01:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0036,WH-MUM-03,13,132,168,87,79.37,AED,2025-01-01 00:00:00,2025-06-25 00:00:00,False,ERP_MDM,2025-01-01 02:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0036,WH-MUM-03,17,188,170,69,91.12,AED,2025-06-26 00:00:00,,True,ERP_MDM,2025-06-26 00:15:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0037,WH-LKO-01,11,136,138,50,15.39,SGD,2025-01-01 00:00:00,2025-07-28 00:00:00,False,ERP_MDM,2025-01-01 00:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0037,WH-LKO-01,14,201,192,65,16.53,SGD,2025-07-29 00:00:00,,True,ERP_MDM,2025-07-29 00:39:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0037,WH-MUM-03,10,118,209,68,15.39,SGD,2025-01-01 00:00:00,2025-06-27 00:00:00,False,ERP_MDM,2025-01-01 02:54:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0037,WH-MUM-03,10,123,258,92,16.59,SGD,2025-06-28 00:00:00,,True,ERP_MDM,2025-06-28 00:33:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0037,WH-BLR-04,11,108,122,53,15.39,SGD,2025-01-01 00:00:00,2025-08-11 00:00:00,False,ERP_MDM,2025-01-01 02:12:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0037,WH-BLR-04,16,154,288,79,16.92,SGD,2025-08-12 00:00:00,,True,ERP_MDM,2025-08-12 00:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-LKO-01,8,116,161,62,125.11,SGD,2025-01-01 00:00:00,2025-08-05 00:00:00,False,ERP_MDM,2025-01-01 00:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-LKO-01,14,180,253,68,132.98,SGD,2025-08-06 00:00:00,,True,ERP_MDM,2025-08-06 00:11:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-DEL-02,13,134,177,83,125.11,SGD,45658,2025-07-17 00:00:00,False,ERP_MDM,2025-01-01 00:35:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-DEL-02,15,133,277,96,134.59,SGD,2025-07-18 00:00:00,,True,ERP_MDM,2025-07-18 00:02:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-MUM-03,14,91,160,68,125.11,SGD,2025-01-01T00:00:00Z,2025-08-01 00:00:00,False,ERP_MDM,2025-01-01 00:18:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-MUM-03,15,168,223,118,132.7,SGD,2025-08-02 00:00:00,,True,ERP_MDM,2025-08-02 01:22:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-BLR-04,13,135,187,79,125.11,SGD,2025-01-01 00:00:00,2025-07-27 00:00:00,False,ERP_MDM,2025-01-01 01:32:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0038,WH-BLR-04,18,192,253,111,139.52,SGD,2025-07-28 00:00:00,,True,ERP_MDM,2025-07-28 01:59:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0039,WH-DEL-02,12,86,196,58,52.25,EUR,2025-01-01 00:00:00,2025-07-19 00:00:00,False,ERP_MDM,2025-01-01 02:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0039,WH-DEL-02,11,140,253,64,56.19,EUR,2025-07-20 00:00:00,,True,ERP_MDM,2025-07-20 02:13:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0039,WH-MUM-03,13,127,189,48,52.25,EUR,2025-01-01 00:00:00,2025-06-30 00:00:00,False,ERP_MDM,2025-01-01 01:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0039,WH-MUM-03,10,191,167,76,59.76,EUR,2025-07-01 00:00:00,,True,ERP_MDM,2025-07-01 02:32:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0039,WH-BLR-04,10,110,134,87,52.25,EUR,2025-01-01 00:00:00,2025-07-30 00:00:00,False,ERP_MDM,2025-01-01 00:15:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0039,WH-BLR-04,12,176,271,72,59.3,EUR,2025-07-31 00:00:00,,True,ERP_MDM,2025-07-31 02:34:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-007,SKU-0040,WH-LKO-01,12,93,163,79,63.8,SGD,2025-01-01 00:00:00,2025-08-12 00:00:00,False,ERP_MDM,2025-01-01 02:15:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-007,SKU-0040,WH-LKO-01,17,170,238,69,69.4,SGD,2025-08-13 00:00:00,,True,ERP_MDM,2025-08-13 01:05:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0040,WH-DEL-02,12,114,206,40,63.8,SGD,2025-01-01 00:00:00,2025-06-18 00:00:00,False,ERP_MDM,2025-01-01 02:57:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0040,WH-DEL-02,14,217,206,68,70.53,SGD,2025-06-19 00:00:00,,True,ERP_MDM,2025-06-19 00:28:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-007,SKU-0040,WH-MUM-03,13,104,126,55,63.8,SGD,2025-01-01 00:00:00,2025-07-31 00:00:00,False,ERP_MDM,2025-01-01 02:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-007,SKU-0040,WH-MUM-03,13,173,182,60,67.21,SGD,2025-08-01 00:00:00,,True,ERP_MDM,2025-08-01 00:05:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-007,SKU-0040,WH-BLR-04,9,89,198,56,63.8,SGD,2025-01-01 00:00:00,2025-07-23 00:00:00,False,ERP_MDM,2025-01-01 01:01:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-007,SKU-0040,WH-BLR-04,16,168,202,112,73.3,SGD,2025-07-24 00:00:00,,True,ERP_MDM,2025-07-24 02:24:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
 SUP-005 ,SKU-0041,WH-LKO-01,9,110,215,86,148.06,USD,2025-01-01 00:00:00,11/07/2025,False,ERP_MDM,2025-01-01 00:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0041,WH-LKO-01,11,149,208,113,169.14,USD,2025-07-12 00:00:00,,True,ERP_MDM,2025-07-12 00:35:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0041,WH-DEL-02,11,123,215,66,148.06,USD,2025-01-01 00:00:00,2025-08-14 00:00:00,False,ERP_MDM,2025-01-01 02:09:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0041,WH-DEL-02,10,210,298,113,154.44,USD,2025-08-15 00:00:00,,True,ERP_MDM,2025-08-15 00:23:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0041,WH-MUM-03,14,112,164,75,148.06,USD,2025-01-01 00:00:00,2025-06-21 00:00:00,False,ERP_MDM,2025-01-01 01:26:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0041,WH-MUM-03,11,164,239,95,167.86,USD,2025-06-22 00:00:00,,True,ERP_MDM,2025-06-22 02:07:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0041,WH-BLR-04,9,129,150,54,148.06,USD,2025-01-01 00:00:00,2025-08-16 00:00:00,False,ERP_MDM,2025-01-01 01:07:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0041,WH-BLR-04,13,185,190,98,157.65,USD,2025-08-17T00:00:00Z,,True,ERP_MDM,2025-08-17 02:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0042,WH-LKO-01,9,88,174,56,124.99,EUR,2025-01-01 00:00:00,2025-07-31 00:00:00,False,ERP_MDM,2025-01-01 00:20:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0042,WH-LKO-01,14,162,254,87,138.4,EUR,2025-08-01 00:00:00,,True,ERP_MDM,2025-08-01 00:30:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0042,WH-DEL-02,12,99,170,41,124.99,EUR,2025-01-01 00:00:00,2025-07-18 00:00:00,False,ERP_MDM,2025-01-01 02:17:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0042,WH-DEL-02,13,194,224,61,132.63,EUR,2025-07-19 00:00:00,,True,ERP_MDM,2025-07-19 02:27:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0042,WH-BLR-04,7,130,195,59,124.99,EUR,2025-01-01 00:00:00,2025-07-18 00:00:00,False,ERP_MDM,2025-01-01 00:44:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0042,WH-BLR-04,13,142,179,108,140.01,EUR,2025-07-19 00:00:00,,True,ERP_MDM,2025-07-24 02:18:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-LKO-01,12,105,180,52,78.31,EUR,2025-01-01 00:00:00,2025-07-30 00:00:00,False,ERP_MDM,2025-01-01 01:18:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-LKO-01,17,218,168,75,86.0,EUR,2025-07-31 00:00:00,,True,ERP_MDM,2025-07-31 01:51:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-DEL-02,8,103,187,68,78.31,EUR,2025-01-01 00:00:00,2025-08-04 00:00:00,False,ERP_MDM,2025-01-01 01:32:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-DEL-02,17,200,273,61,86.66,EUR,2025-08-05 00:00:00,,True,ERP_MDM,2025-08-05 00:39:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-MUM-03,10,106,137,88,78.31,EUR,2025-01-01 00:00:00,2025-06-24 00:00:00,False,ERP_MDM,2025-01-01 03:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-MUM-03,13,163,168,78,83.97,EUR,2025-06-25 00:00:00,,True,ERP_MDM,2025-06-25 00:03:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-BLR-04,14,95,122,58,78.31,EUR,2025-01-01 00:00:00,2025-07-12 00:00:00,False,ERP_MDM,2025-01-01 01:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0043,WH-BLR-04,13,217,181,115,87.9,EUR,2025-07-13 00:00:00,,True,ERP_MDM,2025-07-13 00:11:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0044,WH-DEL-02,11,125,178,53,109.82,USD,2025-01-01 00:00:00,2025-08-14 00:00:00,False,ERP_MDM,2025-01-01 01:14:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0044,WH-DEL-02,12,135,222,113,114.88,USD,2025-08-15 00:00:00,,True,ERP_MDM,2025-08-15 02:14:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0044,WH-MUM-03,9,90,197,54,109.82,USD,2025-01-01 00:00:00,2025-07-08 00:00:00,False,ERP_MDM,2025-01-01 00:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0044,WH-MUM-03,16,182,234,112,126.1,USD,2025-07-09 00:00:00,,True,ERP_MDM,2025-07-09 01:11:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-LKO-01,14,133,185,71,29.1,AED,2025-01-01 00:00:00,2025-08-21 00:00:00,False,ERP_MDM,2025-01-01 01:03:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-LKO-01,12,216,175,97,32.68,AED,2025-08-22 00:00:00,,True,ERP_MDM,2025-08-22 01:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-DEL-02,9,92,134,74,29.1,AED,2025-01-01 00:00:00,2025-08-01 00:00:00,False,ERP_MDM,2025-01-01 01:45:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-DEL-02,15,132,283,100,31.6,AED,2025-08-02 00:00:00,,True,ERP_MDM,2025-08-02 02:55:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-MUM-03,13,105,136,47,29.1,AED,2025-01-01 00:00:00,2025-08-11 00:00:00,False,ERP_MDM,2025-01-01 02:38:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-MUM-03,16,130,170,85,30.65,AED,2025-08-12 00:00:00,,True,ERP_MDM,2025-08-12 00:48:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-BLR-04,13,99,177,86,29.1,AED,2025-01-01 00:00:00,2025-06-29 00:00:00,False,ERP_MDM,2025-01-01 02:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0045,WH-BLR-04,9,151,274,88,31.38,AED,2025-06-30 00:00:00,,True,ERP_MDM,2025-06-30 01:06:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-LKO-01,12,80,167,79,96.99,AED,2025-01-01 00:00:00,2025-08-05 00:00:00,False,ERP_MDM,2025-01-01 01:03:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-LKO-01,17,171,186,92,109.74,AED,45875,,True,ERP_MDM,2025-08-06 00:31:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-DEL-02,7,109,133,86,96.99,AED,2025-01-01 00:00:00,2025-08-29 00:00:00,False,ERP_MDM,2025-01-01 02:26:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-DEL-02,9,214,216,62,108.58,AED,2025-08-30 00:00:00,,True,ERP_MDM,2025-08-30 00:58:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-MUM-03,10,97,212,41,96.99,AED,2025-01-01 00:00:00,45876,False,ERP_MDM,2025-01-01 00:47:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-MUM-03,12,142,251,69,105.91,AED,2025-08-08 00:00:00,,True,ERP_MDM,2025-08-08 01:24:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-BLR-04,8,99,167,48,96.99,AED,2025-01-01 00:00:00,2025-07-09 00:00:00,False,ERP_MDM,2025-01-01 00:45:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0046,WH-BLR-04,15,216,236,96,101.76,AED,2025-07-10 00:00:00,,True,ERP_MDM,2025-07-10 01:31:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0047,WH-LKO-01,11,81,144,75,58.4,AED,2025-01-01 00:00:00,2025-06-10 00:00:00,False,ERP_MDM,2025-01-01 00:38:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0047,WH-LKO-01,16,144,200,66,66.57,AED,2025-06-11 00:00:00,,True,ERP_MDM,2025-06-11 00:19:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0047,WH-DEL-02,13,87,161,50,58.4,AED,2025-01-01 00:00:00,2025-08-05 00:00:00,False,ERP_MDM,2025-01-01 01:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0047,WH-DEL-02,15,126,165,77,65.82,AED,2025-08-06 00:00:00,,True,ERP_MDM,2025-08-06 02:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0047,WH-MUM-03,14,117,197,67,58.4,AED,2025-01-01 00:00:00,2025-08-22 00:00:00,False,ERP_MDM,2025-01-01 00:39:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0047,WH-MUM-03,16,182,205,65,61.4,AED,2025-08-23 00:00:00,,True,ERP_MDM,2025-08-23 00:03:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0047,WH-BLR-04,7,88,205,69,58.4,AED,2025-01-01 00:00:00,2025-08-10 00:00:00,False,ERP_MDM,2025-01-01 01:11:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0047,WH-BLR-04,15,214,257,102,61.11,AED,2025-08-11 00:00:00,,True,ERP_MDM,2025-08-11 02:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-LKO-01,8,139,174,90,129.41,AED,2025-01-01 00:00:00,2025-08-12 00:00:00,False,ERP_MDM,2025-01-01 01:37:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-LKO-01,9,135,290,77,134.8,AED,2025-08-13 00:00:00,,True,ERP_MDM,2025-08-13 01:23:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-DEL-02,14,133,138,86,129.41,AED,2025-01-01 00:00:00,2025-07-02 00:00:00,False,ERP_MDM,2025-01-01 00:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-DEL-02,16,175,189,74,145.55,AED,2025-07-03 00:00:00,,True,ERP_MDM,2025-07-03 02:04:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-MUM-03,14,102,219,81,129.41,AED,2025-01-01 00:00:00,2025-07-12 00:00:00,False,ERP_MDM,2025-01-01 00:34:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-MUM-03,15,157,248,99,144.6,AED,07-13-2025,,True,ERP_MDM,2025-07-13 00:46:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0048,WH-BLR-04,14,112,139,59,129.41,AED,2025-01-01 00:00:00,2025-06-14 00:00:00,False,ERP_MDM,2025-01-01 02:40:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
