movement_id_raw,movement_timestamp_raw,sku_id_raw,from_warehouse_id_raw,to_warehouse_id_raw,movement_type_raw,quantity_raw,reference_id_raw,transfer_id_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
MOV-00017753,2025-10-10 15:15:00,SKU-0046,WH-DEL-02,CUSTOMER,SALE,-3,ORD-00016816,,BLUEYONDER_WMS,2025-10-10 17:19:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017754,45940,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00016817,,BLUEYONDER_WMS,2025-10-10 18:57:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017755,2025-10-10T22:27:00+05:30,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-3,ORD-00016818,,BLUEYONDER_WMS,2025-10-13 22:51:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017756,2025-10-10 18:02:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016819,,BLUEYONDER_WMS,2025-10-10 18:38:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017757,2025-10-10 22:20:00,SKU-0133,WH-LKO-01,CUSTOMER,SALE,-3,ORD-00016820,,BLUEYONDER_WMS,2025-10-11 00:10:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017758,2025-10-10 12:50:00,SKU-0003,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00016821,,BLUEYONDER_WMS,2025-10-10 15:39:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017759,2025-10-10 12:13:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-9,ORD-00016822,,BLUEYONDER_WMS,2025-10-10 15:08:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017760,2025-10-10 23:51:00,SKU-0054,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00016823,,BLUEYONDER_WMS,2025-10-11 00:26:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017761,2025-10-10 14:45:00,SKU-0123,WH-MUM-03,CUSTOMER,SALE,-4,ORD-00016824,,BLUEYONDER_WMS,2025-10-10 15:26:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017762,2025-10-10 20:51:00,SKU-0145,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00016825,,BLUEYONDER_WMS,2025-10-10 22:03:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017763,2025-10-10 15:43:00,SKU-0007,WH-DEL-02,CUSTOMER,SALE,-7,ORD-00016826,,BLUEYONDER_WMS,2025-11-04 16:05:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017764,2025-10-10 13:57:00,SKU-0037,WH-LKO-01,CUSTOMER,SALE,-12,ORD-00016827,,BLUEYONDER_WMS,2025-10-10 16:37:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017765,2025-10-10 10:20:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-11,ORD-00016828,,BLUEYONDER_WMS,2025-10-10 11:59:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017766,2025-10-10T11:08:00Z,SKU-0028,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00016829,,BLUEYONDER_WMS,2025-10-10 13:39:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017767,2025-10-10 19:42:00,SKU-0003,WH-BLR-04,CUSTOMER,SALE,-13,ORD-00016830,,BLUEYONDER_WMS,2025-10-10 21:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017768,2025-10-10 14:18:00,SKU-0096,WH-LKO-01,CUSTOMER,SALE,-3,ORD-00016831,,BLUEYONDER_WMS,2025-10-10 17:03:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017769,2025-10-10T17:15:00+05:30,SKU-0017,WH-LKO-01,CUSTOMER,SALE,-12,ORD-00016832,,BLUEYONDER_WMS,2025-10-10 18:19:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017770,2025-10-10 11:50:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00016833,,BLUEYONDER_WMS,2025-10-10 12:24:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017771,2025-10-10 09:42:00,SKU-0037,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00016834,,BLUEYONDER_WMS,2025-10-10 09:44:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017772,2025-10-10 16:53:00,SKU-0117,WH-BLR-04,CUSTOMER,SALE,-10,ORD-00016835,,BLUEYONDER_WMS,2025-10-10 18:45:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017773,2025-10-10 14:02:00,SKU-0144,WH-MUM-03,CUSTOMER,SALE,-6,ORD-00016836,,BLUEYONDER_WMS,2025-10-10 14:18:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017774,2025-10-10 15:10:00,SKU-0075,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00016837,,BLUEYONDER_WMS,2025-10-10 15:50:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017775,2025-10-10 17:20:00,SKU-0099,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00016838,,BLUEYONDER_WMS,2025-10-10 18:23:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017776,2025-10-10 23:50:00,SKU-0137,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00016839,,BLUEYONDER_WMS,2025-10-11 02:37:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017777,2025-10-10 18:20:00,SKU-0060,WH-BLR-04,CUSTOMER,SALE,-1,ORD-00016840,,BLUEYONDER_WMS,2025-10-10 18:26:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017778,2025-10-10 14:17:00,SKU-0065,WH-LKO-01,CUSTOMER,SALE,-7,ORD-00016841,,BLUEYONDER_WMS,2025-10-10 17:10:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017779,2025-10-10T23:02:00+05:30,SKU-0084,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016842,,BLUEYONDER_WMS,2025-10-11 02:02:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017780,2025-10-10 10:23:00,SKU-0070,WH-BLR-04,CUSTOMER,SALE,-10,ORD-00016843,,BLUEYONDER_WMS,2025-10-10 11:53:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017781,2025-10-10 15:35:00,SKU-0132,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00016844,,BLUEYONDER_WMS,2025-10-10 15:40:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017782,2025-10-10 10:01:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-5,ORD-00016845,,BLUEYONDER_WMS,2025-10-10 12:38:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017783,2025-10-10 19:55:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00016846,,BLUEYONDER_WMS,2025-10-10 21:42:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017784,2025-10-10 16:29:00,SKU-0150,WH-MUM-03,CUSTOMER,SALE,-10,ORD-00016847,,BLUEYONDER_WMS,2025-10-10 17:42:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017785,2025-10-10 21:46:00,SKU-0067,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00016848,,BLUEYONDER_WMS,2025-10-10 21:59:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017786,2025-10-10 16:49:00,SKU-0073,WH-BLR-04,CUSTOMER,SALE,-7,ORD-00016849,,BLUEYONDER_WMS,2025-10-10 19:33:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017787,2025-10-10 15:59:00,SKU-0061,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00016850,,BLUEYONDER_WMS,2025-10-10 17:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017788,2025-10-10 21:54:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-7,ORD-00016851,,BLUEYONDER_WMS,2025-10-10 22:20:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017789,2025-10-10 10:27:00,SKU-0064,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00016852,,BLUEYONDER_WMS,2025-10-10 10:52:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017790,2025-10-10 13:20:00,SKU-0068,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00016853,,BLUEYONDER_WMS,2025-10-10 16:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017791,2025-10-10 21:12:00,SKU-0002,WH-DEL-02,CUSTOMER,SALE,-3,ORD-00016854,,BLUEYONDER_WMS,2025-10-10 21:38:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017792,2025-10-10 20:44:00,SKU-0055,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00016855,,BLUEYONDER_WMS,2025-10-10 21:44:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017793,2025-10-10 22:22:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00016856,,BLUEYONDER_WMS,2025-11-04 23:40:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017794,2025-10-10 13:40:00,SKU-0113,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016857,,BLUEYONDER_WMS,2025-10-10 16:08:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017795,2025-10-10 10:28:00,SKU-0099,WH-BLR-04,CUSTOMER,SALE,-1,ORD-00016858,,BLUEYONDER_WMS,2025-10-10 11:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017796,2025-10-10 21:41:00,SKU-0040,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00016859,,BLUEYONDER_WMS,2025-10-11 00:38:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017797,2025-10-10 19:22:00,SKU-0044,WH-MUM-03,CUSTOMER,SALE,-5,ORD-00016860,,BLUEYONDER_WMS,2025-10-10 19:40:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017798,2025-10-10 12:01:00,SKU-0041,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00016861,,BLUEYONDER_WMS,2025-10-10 13:08:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017799,2025-10-10 22:56:00,SKU-0097,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00016862,,BLUEYONDER_WMS,2025-10-11 01:28:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017800,2025-10-11 04:00:00,SKU-0024,WH-LKO-01,WASTE,DAMAGE,-4,DMG-2025-10-11-SKU-0024,,BLUEYONDER_WMS,2025-10-14 04:59:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017801,2025-10-11 04:00:00,SKU-0101,WH-BLR-04,WASTE,DAMAGE,-5,DMG-2025-10-11-SKU-0101,,BLUEYONDER_WMS,2025-10-11 04:56:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017802,2025-10-11 15:54:00,SKU-0084,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00016863,,BLUEYONDER_WMS,2025-10-11 18:10:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017803,2025-10-11 15:17:00,SKU-0095,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00016864,,BLUEYONDER_WMS,2025-10-11 16:26:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017804,2025-10-11 20:02:00,SKU-0127,WH-DEL-02,CUSTOMER,SALE,-3,ORD-00016865,,BLUEYONDER_WMS,2025-10-11 22:16:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017805,2025-10-11 09:59:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-8,ORD-00016866,,BLUEYONDER_WMS,2025-10-11 10:55:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017806,2025-10-11 11:44:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00016867,,BLUEYONDER_WMS,2025-10-11 11:54:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017807,2025-10-11 09:32:00, SKU-0027 ,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00016868,,BLUEYONDER_WMS,2025-10-11 10:48:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017808,2025-10-11 09:52:00,SKU-0115,WH-MUM-03,CUSTOMER,SALE,-10,ORD-00016869,,BLUEYONDER_WMS,2025-10-11 12:47:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017809,2025-10-11 19:48:00,SKU-0144,WH-BLR-04,CUSTOMER,SALE,-4,ORD-00016870,,BLUEYONDER_WMS,2025-10-11 20:29:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017810,2025-10-11 16:44:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016871,,BLUEYONDER_WMS,2025-10-11 19:06:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017811,2025-10-11 20:44:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-19,ORD-00016872,,BLUEYONDER_WMS,2025-10-11 22:58:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017812,2025-10-11 10:08:00,SKU-0030,WH-BLR-04,CUSTOMER,SALE,-7,ORD-00016873,,BLUEYONDER_WMS,2025-10-11 10:13:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017813,2025-10-11 21:48:00,SKU-0082,WH-MUM-03,CUSTOMER,SALE,-11,ORD-00016874,,BLUEYONDER_WMS,2025-10-11 22:51:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017814,2025-10-11 22:03:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-4,ORD-00016875,,BLUEYONDER_WMS,2025-10-11 23:40:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017815,2025-10-11 22:41:00,SKU-0103,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00016876,,BLUEYONDER_WMS,2025-10-11 22:57:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017816,2025-10-11 22:45:00,SKU-0067,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00016877,,BLUEYONDER_WMS,2025-10-12 00:46:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017817,2025-10-11 12:30:00,SKU-0020,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00016878,,BLUEYONDER_WMS,2025-10-11 15:12:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017818,2025-10-11 23:32:00,SKU-0111,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00016879,,BLUEYONDER_WMS,2025-10-12 01:41:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017819,2025-10-11 16:16:00,SKU-0019,WH-MUM-03,CUSTOMER,SALE,-1,ORD-00016880,,BLUEYONDER_WMS,2025-10-11 16:28:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017820,2025-10-11 20:40:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00016881,,BLUEYONDER_WMS,2025-10-11 21:13:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017821,11/10/2025,SKU-0098,WH-MUM-03,CUSTOMER,SALE,-8,ORD-00016882,N/A,BLUEYONDER_WMS,2025-10-11 19:10:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017822,2025-10-11 09:14:00,SKU-0133,WH-BLR-04,CUSTOMER,SALE,-8,ORD-00016883,,BLUEYONDER_WMS,2025-10-11 09:44:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017823,2025-10-11 15:12:00,SKU-0026,WH-DEL-02,CUSTOMER,SALE,-9,ORD-00016884,,BLUEYONDER_WMS,2025-10-12 16:13:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017824,2025-10-11 12:33:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016885,,BLUEYONDER_WMS,2025-10-11 13:52:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017825,2025-10-11 18:48:00,SKU-0132,WH-DEL-02,CUSTOMER,SALE,-4, ORD-00016886 ,,BLUEYONDER_WMS,2025-10-11 21:20:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017826,2025-10-11 20:08:00,SKU-0023,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00016887,,BLUEYONDER_WMS,2025-10-11 21:10:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017827,2025-10-11 18:33:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00016889,,BLUEYONDER_WMS,2025-10-11 20:23:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017828,2025-10-11 18:13:00,SKU-0093,WH-BLR-04,CUSTOMER,SALE,-2,ORD-00016890,,BLUEYONDER_WMS,2025-10-11 19:37:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017829,2025-10-11 16:58:00,SKU-0139,WH-MUM-03,CUSTOMER,SALE,-11,ORD-00016891,,BLUEYONDER_WMS,2025-10-11 18:39:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017830,2025-10-11 20:03:00,SKU-0133,WH-MUM-03,CUSTOMER,SALE,-4,ORD-00016892,,BLUEYONDER_WMS,2025-10-16 22:01:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017831,2025-10-11 17:54:00,SKU-0035,WH-DEL-02,CUSTOMER,SALE,-3,ORD-00016893,,BLUEYONDER_WMS,2025-10-11 20:25:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017832,2025-10-11 13:23:00,SKU-0087,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00016894,,BLUEYONDER_WMS,2025-10-11 13:58:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017833,2025-10-11 23:37:00,SKU-0034,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00016895,,BLUEYONDER_WMS,2025-10-12 01:15:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017834,2025-10-11 16:14:00,SKU-0132,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00016896,,BLUEYONDER_WMS,2025-10-16 16:27:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017835,2025-10-11 12:11:00,SKU-0132,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00016897,,BLUEYONDER_WMS,2025-10-11 14:54:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017836,2025-10-11 18:57:00,SKU-0057,WH-LKO-01,CUSTOMER,SALE,-9,ORD-00016898,,BLUEYONDER_WMS,2025-10-11 19:09:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017837,2025-10-11 22:43:00,SKU-0017,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00016899,,BLUEYONDER_WMS,2025-10-11 23:31:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017838,2025-10-11 10:12:00,SKU-0052,WH-LKO-01,CUSTOMER,SALE,-9,ORD-00016900,,BLUEYONDER_WMS,2025-10-11 12:31:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017839,2025-10-11 20:29:00,SKU-0145,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00016901,,BLUEYONDER_WMS,2025-10-11 22:38:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017840,2025-10-11 18:26:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00016902,,BLUEYONDER_WMS,2025-10-13 18:29:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017841,2025-10-11 12:12:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00016903,,BLUEYONDER_WMS,2025-10-11 14:34:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017842,2025-10-11 16:35:00,SKU-0037,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00016904,,BLUEYONDER_WMS,2025-10-11 17:55:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017843,2025-10-11 09:19:00,SKU-0037,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00016905,,BLUEYONDER_WMS,2025-10-11 10:16:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017844,2025-10-11 10:41:00,SKU-0068,WH-BLR-04,CUSTOMER,SALE,-8,ORD-00016906,,BLUEYONDER_WMS,2025-10-16 11:52:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017845,2025-10-11 10:10:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00016907,,BLUEYONDER_WMS,2025-10-11 12:04:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017846,2025-10-11 13:01:00,SKU-0006,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00016908,,BLUEYONDER_WMS,2025-10-11 15:02:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017847,2025-10-11 18:40:00,SKU-0010,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016909,,BLUEYONDER_WMS,2025-10-11 19:08:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
 MOV-00017848 ,2025-10-11 10:20:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00016910,,BLUEYONDER_WMS,2025-10-11 12:52:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017849,2025-10-11 21:47:00,SKU-0147,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00016911,,BLUEYONDER_WMS,2025-10-12 00:36:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017850,2025-10-11 15:14:00,SKU-0127,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00016912,,BLUEYONDER_WMS,2025-10-11 15:47:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017851,2025-10-11 23:00:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00016913,,BLUEYONDER_WMS,2025-10-12 01:00:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017852,2025-10-11 22:43:00,SKU-0066,WH-MUM-03,CUSTOMER,SALE,-9,ORD-00016914,,BLUEYONDER_WMS,2025-10-12 00:16:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017853,2025-10-11 10:37:00,SKU-0125,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00016915,,BLUEYONDER_WMS,2025-10-11 13:19:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017854,2025-10-11 13:30:00,SKU-0147,WH-BLR-04,CUSTOMER,SALE,-6,ORD-00016916,,BLUEYONDER_WMS,2025-10-11 13:58:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017855,2025-10-11 12:28:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-12, ORD-00016917 ,,BLUEYONDER_WMS,2025-10-11 12:59:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017856,2025-10-11 19:52:00,SKU-0117,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00016918,,BLUEYONDER_WMS,2025-10-11 21:11:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
 MOV-00017857 ,2025-10-11 21:50:00,SKU-0097,WH-LKO-01,CUSTOMER,SALE,-7,ORD-00016919,,BLUEYONDER_WMS,2025-10-11 22:33:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017858,2025-10-12 04:00:00,SKU-0061,WH-DEL-02,WASTE,DAMAGE,-5,DMG-2025-10-12-SKU-0061,,BLUEYONDER_WMS,2025-10-12 06:32:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017859,2025-10-12 10:53:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00016920,,BLUEYONDER_WMS,2025-10-12 11:01:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
MOV-00017860,2025-10-12 20:41:00,SKU-0066,WH-LKO-01,CUSTOMER,SALE,-3,ORD-00016922,,BLUEYONDER_WMS,2025-10-12 21:17:00,2026-08-05 02:59:59,BATCH_202510_RAW_INVENTORY_MOVEMENTS
